# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	Uz_initial    	Uz_final      	Uz_iters      	U_converged   	cA_solver     	cA_initial    	cA_final      	cA_iters      	cA_converged  	cB_solver     	cB_initial    	cB_final      	cB_iters      	cB_converged  	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
0.0025        	smoothSolver	9.299980e-03	2.657600e-07	2	1.205020e-02	5.581250e-07	2	5.723870e-03	2.102130e-07	2	false	smoothSolver	1.036240e-02	4.306280e-06	1	true	smoothSolver	1.000510e-02	3.213550e-07	1	true	DICPCG	1.954310e-03	9.267840e-05	119	true
0.0026        	smoothSolver	8.923200e-03	2.562590e-07	2	1.170800e-02	5.413420e-07	2	5.632210e-03	2.073490e-07	2	false	smoothSolver	9.967120e-03	4.164070e-06	1	true	smoothSolver	9.609690e-03	3.119300e-07	1	true	DICPCG	1.924130e-03	8.941370e-05	119	true
0.0027        	smoothSolver	8.573490e-03	2.475900e-07	2	1.139920e-02	5.254440e-07	2	5.547580e-03	2.046120e-07	2	false	smoothSolver	9.604100e-03	4.030420e-06	1	true	smoothSolver	9.244210e-03	3.030210e-07	1	true	DICPCG	1.781180e-03	8.654400e-05	120	true
0.0028        	smoothSolver	8.249980e-03	2.395000e-07	2	1.108310e-02	5.098520e-07	2	5.463310e-03	2.020340e-07	2	false	smoothSolver	9.269520e-03	3.904510e-06	1	true	smoothSolver	8.905320e-03	2.945850e-07	1	true	DICPCG	1.674810e-03	8.163080e-05	120	true
0.0029        	smoothSolver	7.966480e-03	2.319110e-07	2	1.076720e-02	4.955060e-07	2	5.377060e-03	1.995620e-07	2	false	smoothSolver	8.958480e-03	3.784920e-06	1	true	smoothSolver	8.590430e-03	2.865910e-07	1	true	DICPCG	1.649940e-03	8.213390e-05	121	true
0.003         	smoothSolver	7.713110e-03	2.247840e-07	2	1.046130e-02	4.825200e-07	2	5.289370e-03	1.973320e-07	2	false	smoothSolver	8.666360e-03	3.670220e-06	1	true	smoothSolver	8.297090e-03	2.790060e-07	1	true	DICPCG	1.671440e-03	7.333500e-05	122	true
0.0031        	smoothSolver	7.477710e-03	2.180710e-07	2	1.019140e-02	4.702370e-07	2	5.208620e-03	1.952890e-07	2	false	smoothSolver	8.392090e-03	3.560400e-06	1	true	smoothSolver	8.023110e-03	2.717950e-07	1	true	DICPCG	1.623310e-03	7.341090e-05	103	true
0.0032        	smoothSolver	7.255380e-03	2.117150e-07	2	9.949910e-03	4.585150e-07	2	5.125910e-03	1.929510e-07	2	false	smoothSolver	8.136610e-03	3.456230e-06	1	true	smoothSolver	7.766640e-03	2.649330e-07	1	true	DICPCG	1.428860e-03	6.251910e-05	122	true
0.0033        	smoothSolver	7.045250e-03	2.056990e-07	2	9.717540e-03	4.471650e-07	2	5.049710e-03	1.908210e-07	2	false	smoothSolver	7.898550e-03	3.357480e-06	1	true	smoothSolver	7.526060e-03	2.583920e-07	1	true	DICPCG	1.387280e-03	6.156720e-05	122	true
0.0034        	smoothSolver	6.846640e-03	2.000050e-07	2	9.494390e-03	4.362330e-07	2	4.981860e-03	1.887890e-07	2	false	smoothSolver	7.675570e-03	3.263420e-06	1	true	smoothSolver	7.299970e-03	2.521500e-07	1	true	DICPCG	1.380990e-03	6.051810e-05	122	true
0.0035        	smoothSolver	6.658070e-03	1.945990e-07	2	9.277200e-03	4.258450e-07	2	4.911780e-03	1.867100e-07	2	false	smoothSolver	7.464360e-03	3.172880e-06	1	true	smoothSolver	7.087110e-03	2.461860e-07	1	true	DICPCG	1.547250e-03	7.111910e-05	103	true
0.0036        	smoothSolver	6.477440e-03	1.894230e-07	2	9.051950e-03	4.162070e-07	2	4.831940e-03	1.841390e-07	2	false	smoothSolver	7.263760e-03	3.085580e-06	1	true	smoothSolver	6.886360e-03	2.404820e-07	1	true	DICPCG	1.569230e-03	6.582210e-05	102	true
0.0037        	smoothSolver	6.305500e-03	1.845010e-07	2	8.856730e-03	4.069290e-07	2	4.755750e-03	1.816890e-07	2	false	smoothSolver	7.074160e-03	3.001850e-06	1	true	smoothSolver	6.696720e-03	2.350210e-07	1	true	DICPCG	1.471640e-03	6.905080e-05	123	true
0.0038        	smoothSolver	6.143640e-03	1.798590e-07	2	8.682080e-03	3.985640e-07	2	4.693730e-03	1.801370e-07	2	false	smoothSolver	6.895810e-03	2.921940e-06	1	true	smoothSolver	6.517290e-03	2.297860e-07	1	true	DICPCG	1.433110e-03	6.112170e-05	123	true
0.0039        	smoothSolver	5.988690e-03	1.754170e-07	2	8.517190e-03	3.903940e-07	2	4.639080e-03	1.786150e-07	2	false	smoothSolver	6.727630e-03	2.845520e-06	1	true	smoothSolver	6.347280e-03	2.247630e-07	1	true	DICPCG	1.231030e-03	4.814990e-05	123	true
0.004         	smoothSolver	5.839850e-03	1.711540e-07	2	8.353220e-03	3.822420e-07	2	4.584610e-03	1.768450e-07	2	false	smoothSolver	6.567910e-03	2.771980e-06	1	true	smoothSolver	6.185970e-03	2.199400e-07	1	true	DICPCG	1.236070e-03	6.098610e-05	122	true
0.0041        	smoothSolver	5.696990e-03	1.670950e-07	2	8.185730e-03	3.745690e-07	2	4.530620e-03	1.750800e-07	2	false	smoothSolver	6.414930e-03	2.700700e-06	1	true	smoothSolver	6.032710e-03	2.153020e-07	1	true	DICPCG	1.189810e-03	5.337080e-05	123	true
0.0042        	smoothSolver	5.558630e-03	1.631990e-07	2	8.008860e-03	3.672720e-07	2	4.479000e-03	1.734050e-07	2	false	smoothSolver	6.268750e-03	2.631790e-06	1	true	smoothSolver	5.886810e-03	2.108360e-07	1	true	DICPCG	1.210760e-03	5.583410e-05	123	true
0.0043        	smoothSolver	5.424790e-03	1.594390e-07	2	7.842370e-03	3.600010e-07	2	4.426490e-03	1.717360e-07	2	false	smoothSolver	6.130160e-03	2.565650e-06	1	true	smoothSolver	5.747710e-03	2.065300e-07	1	true	DICPCG	1.129210e-03	5.193740e-05	123	true
0.0044        	smoothSolver	5.296590e-03	1.558860e-07	2	7.714360e-03	3.535720e-07	2	4.372980e-03	1.700690e-07	2	false	smoothSolver	5.998760e-03	2.502180e-06	1	true	smoothSolver	5.614970e-03	2.023750e-07	1	true	DICPCG	1.155480e-03	5.210990e-05	123	true
0.0045        	smoothSolver	5.173490e-03	1.524830e-07	2	7.595730e-03	3.473230e-07	2	4.319650e-03	1.683630e-07	2	false	smoothSolver	5.873590e-03	2.441030e-06	1	true	smoothSolver	5.488260e-03	1.983680e-07	1	true	DICPCG	1.158790e-03	5.246780e-05	123	true
0.0046        	smoothSolver	5.055180e-03	1.492200e-07	2	7.476890e-03	3.410570e-07	2	4.268820e-03	1.666470e-07	2	false	smoothSolver	5.753370e-03	2.381720e-06	1	true	smoothSolver	5.367140e-03	1.944980e-07	1	true	DICPCG	1.212680e-03	5.501600e-05	123	true
0.0047        	smoothSolver	4.941970e-03	1.460890e-07	2	7.356630e-03	3.352090e-07	2	4.220370e-03	1.649790e-07	2	false	smoothSolver	5.637570e-03	2.324070e-06	1	true	smoothSolver	5.251280e-03	1.907590e-07	1	true	DICPCG	1.292080e-03	5.315120e-05	123	true
0.0048        	smoothSolver	4.835850e-03	1.430700e-07	2	7.229830e-03	3.297600e-07	2	4.171230e-03	1.632930e-07	2	false	smoothSolver	5.526510e-03	2.268260e-06	1	true	smoothSolver	5.140320e-03	1.871440e-07	1	true	DICPCG	1.268210e-03	5.215360e-05	123	true
0.0049        	smoothSolver	4.734010e-03	1.401600e-07	2	7.112310e-03	3.246330e-07	2	4.120480e-03	1.615680e-07	2	false	smoothSolver	5.420770e-03	2.214550e-06	1	true	smoothSolver	5.033980e-03	1.836460e-07	1	true	DICPCG	1.262400e-03	5.975190e-05	123	true
0.005         	smoothSolver	4.636410e-03	1.373600e-07	2	7.018680e-03	3.198070e-07	2	4.069770e-03	1.599820e-07	2	false	smoothSolver	5.319900e-03	2.162780e-06	1	true	smoothSolver	4.931980e-03	1.802600e-07	1	true	DICPCG	1.347620e-03	6.161570e-05	123	true
0.0051        	smoothSolver	4.542190e-03	1.346550e-07	2	6.925900e-03	3.147970e-07	2	4.019750e-03	1.584150e-07	2	false	smoothSolver	5.223140e-03	2.112660e-06	1	true	smoothSolver	4.834050e-03	1.769790e-07	1	true	DICPCG	1.251240e-03	5.250940e-05	124	true
0.0052        	smoothSolver	4.451460e-03	1.320450e-07	2	6.837940e-03	3.101210e-07	2	3.970080e-03	1.568620e-07	2	false	smoothSolver	5.129570e-03	2.063850e-06	1	true	smoothSolver	4.739970e-03	1.737980e-07	1	true	DICPCG	1.134130e-03	4.929070e-05	124	true
0.0053        	smoothSolver	4.363720e-03	1.295210e-07	2	6.742700e-03	3.055960e-07	2	3.922060e-03	1.552480e-07	2	false	smoothSolver	5.039050e-03	2.016300e-06	1	true	smoothSolver	4.649490e-03	1.707120e-07	1	true	DICPCG	1.097950e-03	4.798840e-05	124	true
0.0054        	smoothSolver	4.278870e-03	1.270800e-07	2	6.646200e-03	3.015460e-07	2	3.875710e-03	1.535830e-07	2	false	smoothSolver	4.951970e-03	1.970200e-06	1	true	smoothSolver	4.562420e-03	1.677170e-07	1	true	DICPCG	1.119180e-03	4.860500e-05	124	true
0.0055        	smoothSolver	4.196630e-03	1.247190e-07	2	6.563600e-03	2.976390e-07	2	3.832460e-03	1.518970e-07	2	false	smoothSolver	4.868620e-03	1.925660e-06	1	true	smoothSolver	4.478560e-03	1.648070e-07	1	true	DICPCG	1.055010e-03	5.154360e-05	124	true
0.0056        	smoothSolver	4.117050e-03	1.224330e-07	2	6.488070e-03	2.936880e-07	2	3.789560e-03	1.502590e-07	2	false	smoothSolver	4.788600e-03	1.882540e-06	1	true	smoothSolver	4.397730e-03	1.619790e-07	1	true	DICPCG	1.064920e-03	5.160010e-05	124	true
0.0057        	smoothSolver	4.040010e-03	1.202200e-07	2	6.413770e-03	2.895950e-07	2	3.746000e-03	1.486600e-07	2	false	smoothSolver	4.711390e-03	1.840630e-06	1	true	smoothSolver	4.319800e-03	1.592290e-07	1	true	DICPCG	1.019180e-03	4.925150e-05	124	true
0.0058        	smoothSolver	3.965650e-03	1.180760e-07	2	6.344090e-03	2.858100e-07	2	3.701820e-03	1.470370e-07	2	false	smoothSolver	4.636440e-03	1.799740e-06	1	true	smoothSolver	4.244600e-03	1.565550e-07	1	true	DICPCG	9.818750e-04	4.098290e-05	125	true
0.0059        	smoothSolver	3.893630e-03	1.159980e-07	2	6.272600e-03	2.823700e-07	2	3.657710e-03	1.453900e-07	2	false	smoothSolver	4.563820e-03	1.759900e-06	1	true	smoothSolver	4.171950e-03	1.539510e-07	1	true	DICPCG	1.014160e-03	4.342070e-05	125	true
0.006         	smoothSolver	3.823790e-03	1.139840e-07	2	6.199170e-03	2.793510e-07	2	3.614760e-03	1.437480e-07	2	false	smoothSolver	4.493830e-03	1.721220e-06	1	true	smoothSolver	4.101700e-03	1.514130e-07	1	true	DICPCG	1.058730e-03	5.078100e-05	124	true
0.0061        	smoothSolver	3.755900e-03	1.120300e-07	2	6.136450e-03	2.764820e-07	2	3.573740e-03	1.421360e-07	2	false	smoothSolver	4.426550e-03	1.683760e-06	1	true	smoothSolver	4.033750e-03	1.489400e-07	1	true	DICPCG	1.044260e-03	4.368650e-05	125	true
0.0062        	smoothSolver	3.690030e-03	1.101340e-07	2	6.081820e-03	2.735110e-07	2	3.531980e-03	1.405530e-07	2	false	smoothSolver	4.361670e-03	1.647370e-06	1	true	smoothSolver	3.968010e-03	1.465290e-07	1	true	DICPCG	1.071700e-03	4.984480e-05	124	true
0.0063        	smoothSolver	3.625900e-03	1.082940e-07	2	6.025070e-03	2.702580e-07	2	3.491820e-03	1.390170e-07	2	false	smoothSolver	4.298740e-03	1.611910e-06	1	true	smoothSolver	3.904380e-03	1.441780e-07	1	true	DICPCG	1.035030e-03	4.376950e-05	125	true
0.0064        	smoothSolver	3.563610e-03	1.065080e-07	2	5.969230e-03	2.670500e-07	2	3.449380e-03	1.374740e-07	2	false	smoothSolver	4.237430e-03	1.577240e-06	1	true	smoothSolver	3.842760e-03	1.418860e-07	1	true	DICPCG	1.085850e-03	5.377120e-05	124	true
0.0065        	smoothSolver	3.503010e-03	1.047710e-07	2	5.905900e-03	2.639470e-07	2	3.406200e-03	1.359840e-07	2	false	smoothSolver	4.177890e-03	1.543420e-06	1	true	smoothSolver	3.783070e-03	1.396480e-07	1	true	DICPCG	1.054530e-03	4.539300e-05	125	true
0.0066        	smoothSolver	3.444110e-03	1.030940e-07	2	5.840310e-03	2.612540e-07	2	3.363160e-03	1.344680e-07	2	false	smoothSolver	4.120350e-03	1.510540e-06	1	true	smoothSolver	3.725220e-03	1.374650e-07	1	true	DICPCG	9.683640e-04	4.280060e-05	125	true
0.0067        	smoothSolver	3.386740e-03	1.014760e-07	2	5.783480e-03	2.587940e-07	2	3.321950e-03	1.329640e-07	2	false	smoothSolver	4.064820e-03	1.478610e-06	1	true	smoothSolver	3.669120e-03	1.353320e-07	1	true	DICPCG	9.233510e-04	4.396010e-05	125	true
0.0068        	smoothSolver	3.330930e-03	9.990290e-08	2	5.736060e-03	2.562150e-07	2	3.281580e-03	1.314180e-07	2	false	smoothSolver	4.011030e-03	1.447510e-06	1	true	smoothSolver	3.614700e-03	1.332500e-07	1	true	DICPCG	9.175690e-04	4.390750e-05	125	true
0.0069        	smoothSolver	3.276590e-03	9.837420e-08	2	5.687220e-03	2.534260e-07	2	3.242050e-03	1.298790e-07	2	false	smoothSolver	3.958700e-03	1.417150e-06	1	true	smoothSolver	3.561880e-03	1.312150e-07	1	true	DICPCG	8.805050e-04	4.288110e-05	125	true
0.007         	smoothSolver	3.223840e-03	9.689690e-08	2	5.640830e-03	2.507390e-07	2	3.201850e-03	1.282840e-07	2	false	smoothSolver	3.907610e-03	1.387460e-06	1	true	smoothSolver	3.510600e-03	1.292250e-07	1	true	DICPCG	8.772400e-04	4.258480e-05	125	true
0.0071        	smoothSolver	3.172470e-03	9.546930e-08	2	5.589730e-03	2.482740e-07	2	3.161170e-03	1.266600e-07	2	false	smoothSolver	3.857920e-03	1.358480e-06	1	true	smoothSolver	3.460780e-03	1.272800e-07	1	true	DICPCG	8.883130e-04	4.252080e-05	125	true
0.0072        	smoothSolver	3.122590e-03	9.408030e-08	2	5.536420e-03	2.460360e-07	2	3.120020e-03	1.250570e-07	2	false	smoothSolver	3.809840e-03	1.330290e-06	1	true	smoothSolver	3.412360e-03	1.253770e-07	1	true	DICPCG	8.943290e-04	4.204590e-05	125	true
0.0073        	smoothSolver	3.074740e-03	9.272670e-08	2	5.492560e-03	2.438390e-07	2	3.078730e-03	1.235150e-07	2	false	smoothSolver	3.763300e-03	1.302860e-06	1	true	smoothSolver	3.365300e-03	1.235160e-07	1	true	DICPCG	9.326790e-04	4.222420e-05	125	true
0.0074        	smoothSolver	3.028600e-03	9.140850e-08	2	5.453870e-03	2.414350e-07	2	3.037270e-03	1.220140e-07	2	false	smoothSolver	3.718080e-03	1.276100e-06	1	true	smoothSolver	3.319530e-03	1.216950e-07	1	true	DICPCG	9.265350e-04	4.146570e-05	125	true
0.0075        	smoothSolver	2.983640e-03	9.012120e-08	2	5.413300e-03	2.389630e-07	2	2.996590e-03	1.205480e-07	2	false	smoothSolver	3.673970e-03	1.249950e-06	1	true	smoothSolver	3.275000e-03	1.199120e-07	1	true	DICPCG	9.247010e-04	4.182520e-05	125	true
0.0076        	smoothSolver	2.939760e-03	8.886080e-08	2	5.365780e-03	2.364990e-07	2	2.957680e-03	1.190690e-07	2	false	smoothSolver	3.630850e-03	1.224370e-06	1	true	smoothSolver	3.231650e-03	1.181650e-07	1	true	DICPCG	8.845110e-04	3.985730e-05	125	true
0.0077        	smoothSolver	2.896980e-03	8.762800e-08	2	5.318980e-03	2.343600e-07	2	2.919630e-03	1.175160e-07	2	false	smoothSolver	3.588840e-03	1.199380e-06	1	true	smoothSolver	3.189420e-03	1.164540e-07	1	true	DICPCG	8.744360e-04	3.895020e-05	125	true
0.0078        	smoothSolver	2.855230e-03	8.642370e-08	2	5.272250e-03	2.324180e-07	2	2.883860e-03	1.159760e-07	2	false	smoothSolver	3.548060e-03	1.175030e-06	1	true	smoothSolver	3.148260e-03	1.147760e-07	1	true	DICPCG	8.565520e-04	3.798260e-05	125	true
0.0079        	smoothSolver	2.814480e-03	8.524750e-08	2	5.234760e-03	2.304290e-07	2	2.850000e-03	1.144410e-07	2	false	smoothSolver	3.508430e-03	1.151300e-06	1	true	smoothSolver	3.108150e-03	1.131320e-07	1	true	DICPCG	8.530090e-04	4.220010e-05	124	true
0.008         	smoothSolver	2.774680e-03	8.409890e-08	2	5.199000e-03	2.282730e-07	2	2.815700e-03	1.129360e-07	2	false	smoothSolver	3.469820e-03	1.128120e-06	1	true	smoothSolver	3.069040e-03	1.115190e-07	1	true	DICPCG	7.977250e-04	3.501200e-05	125	true
0.0081        	smoothSolver	2.735790e-03	8.297580e-08	2	5.162270e-03	2.260200e-07	2	2.781090e-03	1.114500e-07	2	false	smoothSolver	3.432090e-03	1.105460e-06	1	true	smoothSolver	3.030900e-03	1.099380e-07	1	true	DICPCG	8.034590e-04	3.748980e-05	124	true
0.0082        	smoothSolver	2.697780e-03	8.187780e-08	2	5.121180e-03	2.238120e-07	2	2.746400e-03	1.100240e-07	2	false	smoothSolver	3.395170e-03	1.083290e-06	1	true	smoothSolver	2.993710e-03	1.083880e-07	1	true	DICPCG	8.075090e-04	4.031790e-05	123	true
0.0083        	smoothSolver	2.660630e-03	8.080350e-08	2	5.075660e-03	2.218290e-07	2	2.711530e-03	1.086640e-07	2	false	smoothSolver	3.359160e-03	1.061630e-06	1	true	smoothSolver	2.957420e-03	1.068670e-07	1	true	DICPCG	8.165840e-04	3.926490e-05	121	true
0.0084        	smoothSolver	2.624310e-03	7.975140e-08	2	5.031840e-03	2.199890e-07	2	2.677310e-03	1.073370e-07	2	false	smoothSolver	3.324160e-03	1.040520e-06	1	true	smoothSolver	2.922000e-03	1.053740e-07	1	true	DICPCG	8.274960e-04	4.024640e-05	116	true
0.0085        	smoothSolver	2.588700e-03	7.871710e-08	2	4.998320e-03	2.181440e-07	2	2.643730e-03	1.060340e-07	2	false	smoothSolver	3.290100e-03	1.019920e-06	1	true	smoothSolver	2.887420e-03	1.039090e-07	1	true	DICPCG	8.288070e-04	4.073970e-05	115	true
0.0086        	smoothSolver	2.553530e-03	7.769690e-08	2	4.963710e-03	2.161020e-07	2	2.611930e-03	1.047790e-07	2	false	smoothSolver	3.256850e-03	9.997960e-07	1	true	smoothSolver	2.853660e-03	1.024720e-07	1	true	DICPCG	8.081770e-04	3.751080e-05	115	true
0.0087        	smoothSolver	2.518970e-03	7.669390e-08	2	4.927110e-03	2.139310e-07	2	2.579830e-03	1.034790e-07	2	false	smoothSolver	3.224320e-03	9.801150e-07	1	true	smoothSolver	2.820670e-03	1.010600e-07	1	true	DICPCG	7.816480e-04	3.536190e-05	115	true
0.0088        	smoothSolver	2.485150e-03	7.571340e-08	2	4.890090e-03	2.119610e-07	2	2.548150e-03	1.021600e-07	2	false	smoothSolver	3.192460e-03	9.608560e-07	1	true	smoothSolver	2.788460e-03	9.967430e-08	1	true	DICPCG	7.708320e-04	3.678200e-05	115	true
0.0089        	smoothSolver	2.451990e-03	7.475430e-08	2	4.849500e-03	2.101880e-07	2	2.517340e-03	1.008740e-07	2	false	smoothSolver	3.161330e-03	9.420360e-07	1	true	smoothSolver	2.756970e-03	9.831350e-08	1	true	DICPCG	7.560000e-04	3.724410e-05	117	true
0.009         	smoothSolver	2.419590e-03	7.381530e-08	2	4.811980e-03	2.084480e-07	2	2.486780e-03	9.962630e-08	2	false	smoothSolver	3.130990e-03	9.236730e-07	1	true	smoothSolver	2.726200e-03	9.697700e-08	1	true	DICPCG	7.281160e-04	3.535530e-05	122	true
0.0091        	smoothSolver	2.387860e-03	7.289470e-08	2	4.781730e-03	2.065940e-07	2	2.455890e-03	9.839620e-08	2	false	smoothSolver	3.101390e-03	9.057370e-07	1	true	smoothSolver	2.696120e-03	9.566420e-08	1	true	DICPCG	7.396580e-04	3.579400e-05	123	true
