# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	Uz_initial    	Uz_final      	Uz_iters      	U_converged   	cA_solver     	cA_initial    	cA_final      	cA_iters      	cA_converged  	cB_solver     	cB_initial    	cB_final      	cB_iters      	cB_converged  	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
0.0148        	smoothSolver	1.583740e-03	3.837420e-07	1	1.694160e-03	5.532660e-07	1	4.012890e-04	1.326410e-07	1	false	smoothSolver	1.818510e-03	1.202170e-08	1	true	smoothSolver	1.166640e-03	8.731830e-09	1	true	DICPCG	3.203880e-04	1.407080e-05	66	true
0.0149        	smoothSolver	1.571260e-03	3.808950e-07	1	1.685700e-03	5.504600e-07	1	3.993420e-04	1.320050e-07	1	false	smoothSolver	1.806800e-03	1.195640e-08	1	true	smoothSolver	1.158820e-03	8.643870e-09	1	true	DICPCG	3.169570e-04	1.368670e-05	66	true
0.015         	smoothSolver	1.558940e-03	3.780850e-07	1	1.677380e-03	5.476990e-07	1	3.974310e-04	1.313820e-07	1	false	smoothSolver	1.795240e-03	1.189180e-08	1	true	smoothSolver	1.151100e-03	8.557010e-09	1	true	DICPCG	3.072280e-04	1.382990e-05	66	true
0.0151        	smoothSolver	1.546770e-03	3.753110e-07	1	1.669380e-03	5.450270e-07	1	3.954800e-04	1.307570e-07	1	false	smoothSolver	1.783840e-03	1.182790e-08	1	true	smoothSolver	1.143480e-03	8.471220e-09	1	true	DICPCG	3.083800e-04	1.365090e-05	66	true
0.0152        	smoothSolver	1.534760e-03	3.725710e-07	1	1.661330e-03	5.423380e-07	1	3.935380e-04	1.301420e-07	1	false	smoothSolver	1.772600e-03	1.176450e-08	1	true	smoothSolver	1.135970e-03	8.386490e-09	1	true	DICPCG	3.147620e-04	1.343610e-05	66	true
0.0153        	smoothSolver	1.522900e-03	3.698680e-07	1	1.653450e-03	5.396990e-07	1	3.916570e-04	1.295450e-07	1	false	smoothSolver	1.761510e-03	1.170180e-08	1	true	smoothSolver	1.128550e-03	8.302800e-09	1	true	DICPCG	3.034310e-04	1.363920e-05	66	true
0.0154        	smoothSolver	1.511190e-03	3.672060e-07	1	1.645530e-03	5.370500e-07	1	3.897710e-04	1.289500e-07	1	false	smoothSolver	1.750580e-03	1.163970e-08	1	true	smoothSolver	1.121230e-03	8.220140e-09	1	true	DICPCG	3.011700e-04	1.336280e-05	66	true
0.0155        	smoothSolver	1.499710e-03	3.645780e-07	1	1.637840e-03	5.344600e-07	1	3.879030e-04	1.283590e-07	1	false	smoothSolver	1.739800e-03	1.157830e-08	1	true	smoothSolver	1.114010e-03	8.138500e-09	1	true	DICPCG	3.017510e-04	1.339920e-05	66	true
0.0156        	smoothSolver	1.488390e-03	3.619870e-07	1	1.630310e-03	5.319210e-07	1	3.860380e-04	1.277700e-07	1	false	smoothSolver	1.729160e-03	1.151750e-08	1	true	smoothSolver	1.106880e-03	8.057870e-09	1	true	DICPCG	3.129030e-04	1.231030e-05	66	true
0.0157        	smoothSolver	1.477200e-03	3.594260e-07	1	1.622420e-03	5.292490e-07	1	3.843340e-04	1.272230e-07	1	false	smoothSolver	1.718670e-03	1.145720e-08	1	true	smoothSolver	1.099840e-03	7.978220e-09	1	true	DICPCG	3.013350e-04	1.328380e-05	66	true
0.0158        	smoothSolver	1.466160e-03	3.568960e-07	1	1.615100e-03	5.267650e-07	1	3.825650e-04	1.266570e-07	1	false	smoothSolver	1.708320e-03	1.139750e-08	1	true	smoothSolver	1.092900e-03	7.899550e-09	1	true	DICPCG	3.167330e-04	1.315670e-05	66	true
0.0159        	smoothSolver	1.455260e-03	3.543990e-07	1	1.606830e-03	5.241000e-07	1	3.806880e-04	1.260640e-07	1	false	smoothSolver	1.698110e-03	1.133840e-08	1	true	smoothSolver	1.086040e-03	7.821840e-09	1	true	DICPCG	3.091180e-04	1.289970e-05	66	true
0.016         	smoothSolver	1.444490e-03	3.519300e-07	1	1.598780e-03	5.214380e-07	1	3.788730e-04	1.254900e-07	1	false	smoothSolver	1.688030e-03	1.127990e-08	1	true	smoothSolver	1.079270e-03	7.745070e-09	1	true	DICPCG	2.975520e-04	1.302200e-05	66	true
0.0161        	smoothSolver	1.433850e-03	3.494890e-07	1	1.591380e-03	5.189420e-07	1	3.771360e-04	1.249290e-07	1	false	smoothSolver	1.678080e-03	1.122190e-08	1	true	smoothSolver	1.072590e-03	7.669230e-09	1	true	DICPCG	3.234730e-04	1.365840e-05	66	true
0.0162        	smoothSolver	1.423330e-03	3.470750e-07	1	1.584070e-03	5.164400e-07	1	3.754730e-04	1.243830e-07	1	false	smoothSolver	1.668260e-03	1.116440e-08	1	true	smoothSolver	1.065990e-03	7.594310e-09	1	true	DICPCG	3.677150e-04	1.363530e-05	66	true
0.0163        	smoothSolver	1.412970e-03	3.446910e-07	1	1.576760e-03	5.139610e-07	1	3.737820e-04	1.238290e-07	1	false	smoothSolver	1.658570e-03	1.110750e-08	1	true	smoothSolver	1.059470e-03	7.520280e-09	1	true	DICPCG	3.508940e-04	1.707490e-05	65	true
0.0164        	smoothSolver	1.402740e-03	3.423350e-07	1	1.568590e-03	5.113140e-07	1	3.722340e-04	1.233180e-07	1	false	smoothSolver	1.649010e-03	1.105110e-08	1	true	smoothSolver	1.053030e-03	7.447140e-09	1	true	DICPCG	3.359710e-04	1.280880e-05	66	true
0.0165        	smoothSolver	1.392630e-03	3.400050e-07	1	1.561150e-03	5.088160e-07	1	3.705240e-04	1.227630e-07	1	false	smoothSolver	1.639570e-03	1.099520e-08	1	true	smoothSolver	1.046670e-03	7.374870e-09	1	true	DICPCG	3.377290e-04	1.615980e-05	65	true
0.0166        	smoothSolver	1.382640e-03	3.377050e-07	1	1.553170e-03	5.062040e-07	1	3.688920e-04	1.222330e-07	1	false	smoothSolver	1.630250e-03	1.093990e-08	1	true	smoothSolver	1.040390e-03	7.303480e-09	1	true	DICPCG	3.087780e-04	1.347150e-05	66	true
0.0167        	smoothSolver	1.372760e-03	3.354270e-07	1	1.546740e-03	5.040190e-07	1	3.673420e-04	1.217190e-07	1	false	smoothSolver	1.621060e-03	1.088500e-08	1	true	smoothSolver	1.034190e-03	7.232960e-09	1	true	DICPCG	2.923360e-04	1.279620e-05	66	true
0.0168        	smoothSolver	1.363000e-03	3.331760e-07	1	1.539710e-03	5.016730e-07	1	3.658760e-04	1.212280e-07	1	false	smoothSolver	1.611980e-03	1.083070e-08	1	true	smoothSolver	1.028060e-03	7.163300e-09	1	true	DICPCG	2.949860e-04	1.261110e-05	66	true
0.0169        	smoothSolver	1.353360e-03	3.309530e-07	1	1.532970e-03	4.994050e-07	1	3.642450e-04	1.206990e-07	1	false	smoothSolver	1.603010e-03	1.077680e-08	1	true	smoothSolver	1.022010e-03	7.094460e-09	1	true	DICPCG	2.786480e-04	1.235950e-05	66	true
0.017         	smoothSolver	1.343840e-03	3.287570e-07	1	1.526230e-03	4.971350e-07	1	3.626820e-04	1.201860e-07	1	false	smoothSolver	1.594150e-03	1.072340e-08	1	true	smoothSolver	1.016020e-03	7.026430e-09	1	true	DICPCG	2.929380e-04	1.216300e-05	66	true
0.0171        	smoothSolver	1.334450e-03	3.265870e-07	1	1.518740e-03	4.946950e-07	1	3.610820e-04	1.196660e-07	1	false	smoothSolver	1.585380e-03	1.067030e-08	1	true	smoothSolver	1.010100e-03	6.959200e-09	1	true	DICPCG	2.905660e-04	1.210660e-05	66	true
0.0172        	smoothSolver	1.325210e-03	3.244420e-07	1	1.511540e-03	4.923180e-07	1	3.595330e-04	1.191580e-07	1	false	smoothSolver	1.576700e-03	1.061760e-08	1	true	smoothSolver	1.004260e-03	6.892770e-09	1	true	DICPCG	2.910360e-04	1.215040e-05	66	true
0.0173        	smoothSolver	1.316070e-03	3.223210e-07	1	1.504570e-03	4.899920e-07	1	3.579500e-04	1.186430e-07	1	false	smoothSolver	1.568110e-03	1.056520e-08	1	true	smoothSolver	9.984730e-04	6.827100e-09	1	true	DICPCG	2.742590e-04	1.204240e-05	66	true
0.0174        	smoothSolver	1.307050e-03	3.202240e-07	1	1.497710e-03	4.877270e-07	1	3.564320e-04	1.181430e-07	1	false	smoothSolver	1.559600e-03	1.051310e-08	1	true	smoothSolver	9.927560e-04	6.762200e-09	1	true	DICPCG	2.740300e-04	1.196660e-05	66	true
