# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	Uz_initial    	Uz_final      	Uz_iters      	U_converged   	cA_solver     	cA_initial    	cA_final      	cA_iters      	cA_converged  	cB_solver     	cB_initial    	cB_final      	cB_iters      	cB_converged  	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
0.7165        	smoothSolver	7.102400e-08	7.102400e-08	0	1.365870e-07	1.365870e-07	0	2.022840e-07	2.022840e-07	0	false	smoothSolver	1.751450e-04	3.631990e-09	1	true	smoothSolver	9.366710e-06	1.240230e-09	1	true	DICPCG	2.107500e-06	8.498560e-07	12	true
0.717         	smoothSolver	7.375140e-08	7.375140e-08	0	1.541280e-07	1.541280e-07	0	1.925590e-07	1.925590e-07	0	false	smoothSolver	1.749410e-04	3.621520e-09	1	true	smoothSolver	9.340530e-06	1.235510e-09	1	true	DICPCG	2.209160e-06	8.545630e-07	70	true
0.7175        	smoothSolver	7.986530e-08	7.986530e-08	0	1.767020e-07	1.767020e-07	0	2.048230e-07	2.048230e-07	0	false	smoothSolver	1.747370e-04	3.611050e-09	1	true	smoothSolver	9.314470e-06	1.230850e-09	1	true	DICPCG	2.173430e-06	8.227300e-07	35	true
0.718         	smoothSolver	8.343140e-08	8.343140e-08	0	1.653990e-07	1.653990e-07	0	2.240980e-07	2.240980e-07	0	false	smoothSolver	1.745340e-04	3.600640e-09	1	true	smoothSolver	9.288440e-06	1.226180e-09	1	true	DICPCG	2.274480e-06	9.877670e-07	89	true
0.7185        	smoothSolver	1.189390e-07	1.189390e-07	0	1.612870e-07	1.612870e-07	0	2.065530e-07	2.065530e-07	0	false	smoothSolver	1.743300e-04	3.590290e-09	1	true	smoothSolver	9.262510e-06	1.221500e-09	1	true	DICPCG	2.169830e-06	9.935900e-07	97	true
0.719         	smoothSolver	9.249190e-08	9.249190e-08	0	1.735890e-07	1.735890e-07	0	2.035340e-07	2.035340e-07	0	false	smoothSolver	1.741270e-04	3.579920e-09	1	true	smoothSolver	9.236670e-06	1.216890e-09	1	true	DICPCG	2.184140e-06	8.046920e-07	48	true
0.7195        	smoothSolver	6.567520e-08	6.567520e-08	0	1.267100e-07	1.267100e-07	0	2.327060e-07	2.327060e-07	0	false	smoothSolver	1.739230e-04	3.569630e-09	1	true	smoothSolver	9.210900e-06	1.212280e-09	1	true	DICPCG	2.215740e-06	9.163250e-07	106	true
0.72          	smoothSolver	8.658420e-08	8.658420e-08	0	1.694930e-07	1.694930e-07	0	2.094890e-07	2.094890e-07	0	false	smoothSolver	1.737200e-04	3.559370e-09	1	true	smoothSolver	9.185190e-06	1.207660e-09	1	true	DICPCG	2.153690e-06	8.704950e-07	90	true
0.7205        	smoothSolver	6.529030e-08	6.529030e-08	0	1.732830e-07	1.732830e-07	0	2.123180e-07	2.123180e-07	0	false	smoothSolver	1.735170e-04	3.549100e-09	1	true	smoothSolver	9.159580e-06	1.203110e-09	1	true	DICPCG	2.084060e-06	9.964010e-07	29	true
0.721         	smoothSolver	7.226350e-08	7.226350e-08	0	1.628620e-07	1.628620e-07	0	2.048570e-07	2.048570e-07	0	false	smoothSolver	1.733130e-04	3.538920e-09	1	true	smoothSolver	9.134040e-06	1.198530e-09	1	true	DICPCG	2.117460e-06	9.003610e-07	90	true
0.7215        	smoothSolver	8.239090e-08	8.239090e-08	0	1.590220e-07	1.590220e-07	0	1.820820e-07	1.820820e-07	0	false	smoothSolver	1.731100e-04	3.528760e-09	1	true	smoothSolver	9.108570e-06	1.193970e-09	1	true	DICPCG	2.247940e-06	8.851260e-07	94	true
0.722         	smoothSolver	7.072890e-08	7.072890e-08	0	1.231570e-07	1.231570e-07	0	2.007290e-07	2.007290e-07	0	false	smoothSolver	1.729070e-04	3.518610e-09	1	true	smoothSolver	9.083180e-06	1.189460e-09	1	true	DICPCG	1.952120e-06	9.835520e-07	33	true
0.7225        	smoothSolver	6.600290e-08	6.600290e-08	0	1.612950e-07	1.612950e-07	0	2.022120e-07	2.022120e-07	0	false	smoothSolver	1.727040e-04	3.508510e-09	1	true	smoothSolver	9.057850e-06	1.184920e-09	1	true	DICPCG	2.031060e-06	9.956820e-07	31	true
0.723         	smoothSolver	6.823750e-08	6.823750e-08	0	1.086710e-07	1.086710e-07	0	1.907270e-07	1.907270e-07	0	false	smoothSolver	1.725020e-04	3.498440e-09	1	true	smoothSolver	9.032610e-06	1.180420e-09	1	true	DICPCG	2.098040e-06	9.955500e-07	82	true
0.7235        	smoothSolver	9.977570e-08	9.977570e-08	0	9.628360e-08	9.628360e-08	0	1.725770e-07	1.725770e-07	0	false	smoothSolver	1.722990e-04	3.488400e-09	1	true	smoothSolver	9.007450e-06	1.175950e-09	1	true	DICPCG	2.158200e-06	9.489490e-07	92	true
0.724         	smoothSolver	7.910800e-08	7.910800e-08	0	1.035810e-07	1.035810e-07	0	1.704610e-07	1.704610e-07	0	false	smoothSolver	1.720960e-04	3.478410e-09	1	true	smoothSolver	8.982350e-06	1.171460e-09	1	true	DICPCG	2.017720e-06	9.711840e-07	32	true
0.7245        	smoothSolver	6.313310e-08	6.313310e-08	0	1.268980e-07	1.268980e-07	0	1.848120e-07	1.848120e-07	0	false	smoothSolver	1.718940e-04	3.468420e-09	1	true	smoothSolver	8.957360e-06	1.167050e-09	1	true	DICPCG	2.184400e-06	9.565290e-07	72	true
0.725         	smoothSolver	7.535310e-08	7.535310e-08	0	1.320930e-07	1.320930e-07	0	1.824480e-07	1.824480e-07	0	false	smoothSolver	1.716920e-04	3.458490e-09	1	true	smoothSolver	8.932390e-06	1.162600e-09	1	true	DICPCG	2.072810e-06	9.651070e-07	36	true
0.7255        	smoothSolver	6.684480e-08	6.684480e-08	0	9.916900e-08	9.916900e-08	0	1.717620e-07	1.717620e-07	0	false	smoothSolver	1.714900e-04	3.448590e-09	1	true	smoothSolver	8.907510e-06	1.158160e-09	1	true	DICPCG	2.096180e-06	9.816000e-07	20	true
0.726         	smoothSolver	6.627730e-08	6.627730e-08	0	1.039120e-07	1.039120e-07	0	1.946470e-07	1.946470e-07	0	false	smoothSolver	1.712880e-04	3.438730e-09	1	true	smoothSolver	8.882710e-06	1.153760e-09	1	true	DICPCG	2.203080e-06	8.818860e-07	84	true
0.7265        	smoothSolver	7.563820e-08	7.563820e-08	0	1.433630e-07	1.433630e-07	0	1.821030e-07	1.821030e-07	0	false	smoothSolver	1.710860e-04	3.428890e-09	1	true	smoothSolver	8.857980e-06	1.149370e-09	1	true	DICPCG	2.012530e-06	9.521830e-07	97	true
0.727         	smoothSolver	5.848360e-08	5.848360e-08	0	1.341600e-07	1.341600e-07	0	1.828280e-07	1.828280e-07	0	false	smoothSolver	1.708840e-04	3.419080e-09	1	true	smoothSolver	8.833310e-06	1.144990e-09	1	true	DICPCG	2.003940e-06	9.273690e-07	26	true
0.7275        	smoothSolver	6.694080e-08	6.694080e-08	0	1.426970e-07	1.426970e-07	0	1.607380e-07	1.607380e-07	0	false	smoothSolver	1.706820e-04	3.409310e-09	1	true	smoothSolver	8.808740e-06	1.140650e-09	1	true	DICPCG	2.151900e-06	8.601570e-07	90	true
0.728         	smoothSolver	7.453310e-08	7.453310e-08	0	1.041640e-07	1.041640e-07	0	1.822950e-07	1.822950e-07	0	false	smoothSolver	1.704810e-04	3.399580e-09	1	true	smoothSolver	8.784220e-06	1.136310e-09	1	true	DICPCG	1.989020e-06	8.776800e-07	94	true
0.7285        	smoothSolver	5.899750e-08	5.899750e-08	0	1.149870e-07	1.149870e-07	0	1.704780e-07	1.704780e-07	0	false	smoothSolver	1.702790e-04	3.389860e-09	1	true	smoothSolver	8.759770e-06	1.131980e-09	1	true	DICPCG	1.866200e-06	9.106880e-07	12	true
0.729         	smoothSolver	5.752370e-08	5.752370e-08	0	1.279550e-07	1.279550e-07	0	1.567670e-07	1.567670e-07	0	false	smoothSolver	1.700780e-04	3.380200e-09	1	true	smoothSolver	8.735400e-06	1.127670e-09	1	true	DICPCG	2.036880e-06	9.998000e-07	36	true
0.7295        	smoothSolver	5.710350e-08	5.710350e-08	0	1.416230e-07	1.416230e-07	0	1.779030e-07	1.779030e-07	0	false	smoothSolver	1.698760e-04	3.370550e-09	1	true	smoothSolver	8.711090e-06	1.123380e-09	1	true	DICPCG	2.256710e-06	9.549010e-07	17	true
0.73          	smoothSolver	5.596500e-08	5.596500e-08	0	1.037260e-07	1.037260e-07	0	1.616830e-07	1.616830e-07	0	false	smoothSolver	1.696750e-04	3.360940e-09	1	true	smoothSolver	8.686860e-06	1.119090e-09	1	true	DICPCG	2.220120e-06	8.688020e-07	10	true
0.7305        	smoothSolver	5.523500e-08	5.523500e-08	0	1.232940e-07	1.232940e-07	0	1.853780e-07	1.853780e-07	0	false	smoothSolver	1.694740e-04	3.351380e-09	1	true	smoothSolver	8.662690e-06	1.114820e-09	1	true	DICPCG	2.120460e-06	9.452160e-07	8	true
0.731         	smoothSolver	5.504020e-08	5.504020e-08	0	1.468490e-07	1.468490e-07	0	1.584260e-07	1.584260e-07	0	false	smoothSolver	1.692730e-04	3.341830e-09	1	true	smoothSolver	8.638600e-06	1.110580e-09	1	true	DICPCG	1.986610e-06	8.457980e-07	5	true
0.7315        	smoothSolver	5.263940e-08	5.263940e-08	0	1.262050e-07	1.262050e-07	0	1.477760e-07	1.477760e-07	0	false	smoothSolver	1.690730e-04	3.332320e-09	1	true	smoothSolver	8.614570e-06	1.106350e-09	1	true	DICPCG	2.220850e-06	5.893890e-07	5	true
0.732         	smoothSolver	5.201710e-08	5.201710e-08	0	1.054710e-07	1.054710e-07	0	1.445220e-07	1.445220e-07	0	false	smoothSolver	1.688720e-04	3.322840e-09	1	true	smoothSolver	8.590620e-06	1.102130e-09	1	true	DICPCG	2.045020e-06	7.187080e-07	3	true
0.7325        	smoothSolver	5.157100e-08	5.157100e-08	0	1.093580e-07	1.093580e-07	0	1.445550e-07	1.445550e-07	0	false	smoothSolver	1.686710e-04	3.313400e-09	1	true	smoothSolver	8.566740e-06	1.097930e-09	1	true	DICPCG	1.934530e-06	9.482820e-07	2	true
0.733         	smoothSolver	5.000960e-08	5.000960e-08	0	7.389560e-08	7.389560e-08	0	1.389670e-07	1.389670e-07	0	false	smoothSolver	1.684710e-04	3.303970e-09	1	true	smoothSolver	8.542920e-06	1.093750e-09	1	true	DICPCG	1.291350e-06	9.454600e-07	1	true
0.7335        	smoothSolver	4.933260e-08	4.933260e-08	0	6.512340e-08	6.512340e-08	0	1.367730e-07	1.367730e-07	0	false	smoothSolver	1.682710e-04	3.294580e-09	1	true	smoothSolver	8.519160e-06	1.089580e-09	1	true	DICPCG	1.090480e-06	8.594590e-07	85	true
0.734         	smoothSolver	1.013310e-07	1.013310e-07	0	1.326390e-07	1.326390e-07	0	1.743040e-07	1.743040e-07	0	false	smoothSolver	1.680700e-04	3.285220e-09	1	true	smoothSolver	8.495480e-06	1.085420e-09	1	true	DICPCG	2.119230e-06	9.900790e-07	94	true
0.7345        	smoothSolver	7.220460e-08	7.220460e-08	0	1.207550e-07	1.207550e-07	0	1.559230e-07	1.559230e-07	0	false	smoothSolver	1.678710e-04	3.275890e-09	1	true	smoothSolver	8.471860e-06	1.081290e-09	1	true	DICPCG	2.076560e-06	9.269720e-07	47	true
0.735         	smoothSolver	5.792900e-08	5.792900e-08	0	9.243270e-08	9.243270e-08	0	1.611440e-07	1.611440e-07	0	false	smoothSolver	1.676710e-04	3.266570e-09	1	true	smoothSolver	8.448320e-06	1.077180e-09	1	true	DICPCG	2.019630e-06	9.838260e-07	6	true
0.7355        	smoothSolver	6.077370e-08	6.077370e-08	0	9.512830e-08	9.512830e-08	0	1.507240e-07	1.507240e-07	0	false	smoothSolver	1.674710e-04	3.257330e-09	1	true	smoothSolver	8.424820e-06	1.073050e-09	1	true	DICPCG	2.313160e-06	9.642490e-07	65	true
0.736         	smoothSolver	7.787070e-08	7.787070e-08	0	1.005930e-07	1.005930e-07	0	1.718680e-07	1.718680e-07	0	false	smoothSolver	1.672710e-04	3.248100e-09	1	true	smoothSolver	8.401400e-06	1.068970e-09	1	true	DICPCG	2.184760e-06	9.425070e-07	46	true
0.7365        	smoothSolver	5.887810e-08	5.887810e-08	0	1.007210e-07	1.007210e-07	0	1.490420e-07	1.490420e-07	0	false	smoothSolver	1.670720e-04	3.238900e-09	1	true	smoothSolver	8.378050e-06	1.064880e-09	1	true	DICPCG	2.170030e-06	8.961000e-07	27	true
0.737         	smoothSolver	6.073280e-08	6.073280e-08	0	9.989990e-08	9.989990e-08	0	1.493890e-07	1.493890e-07	0	false	smoothSolver	1.668730e-04	3.229740e-09	1	true	smoothSolver	8.354760e-06	1.060810e-09	1	true	DICPCG	2.117150e-06	8.773360e-07	15	true
0.7375        	smoothSolver	5.855450e-08	5.855450e-08	0	1.164990e-07	1.164990e-07	0	1.375740e-07	1.375740e-07	0	false	smoothSolver	1.666740e-04	3.220590e-09	1	true	smoothSolver	8.331550e-06	1.056760e-09	1	true	DICPCG	2.072360e-06	8.869800e-07	14	true
0.738         	smoothSolver	5.320460e-08	5.320460e-08	0	9.433510e-08	9.433510e-08	0	1.446090e-07	1.446090e-07	0	false	smoothSolver	1.664750e-04	3.211470e-09	1	true	smoothSolver	8.308380e-06	1.052730e-09	1	true	DICPCG	2.070570e-06	9.738880e-07	85	true
0.7385        	smoothSolver	9.570470e-08	9.570470e-08	0	1.071050e-07	1.071050e-07	0	1.288180e-07	1.288180e-07	0	false	smoothSolver	1.662760e-04	3.202400e-09	1	true	smoothSolver	8.285290e-06	1.048710e-09	1	true	DICPCG	2.177320e-06	9.078410e-07	92	true
0.739         	smoothSolver	6.806840e-08	6.806840e-08	0	1.101420e-07	1.101420e-07	0	1.838420e-07	1.838420e-07	0	false	smoothSolver	1.660780e-04	3.193340e-09	1	true	smoothSolver	8.262270e-06	1.044710e-09	1	true	DICPCG	2.240160e-06	9.303990e-07	16	true
0.7395        	smoothSolver	6.845060e-08	6.845060e-08	0	1.001890e-07	1.001890e-07	0	1.373500e-07	1.373500e-07	0	false	smoothSolver	1.658790e-04	3.184320e-09	1	true	smoothSolver	8.239310e-06	1.040750e-09	1	true	DICPCG	2.246820e-06	9.750870e-07	87	true
0.74          	smoothSolver	9.763920e-08	9.763920e-08	0	8.780570e-08	8.780570e-08	0	1.842530e-07	1.842530e-07	0	false	smoothSolver	1.656810e-04	3.175310e-09	1	true	smoothSolver	8.216410e-06	1.036780e-09	1	true	DICPCG	2.171360e-06	8.991960e-07	90	true
0.7405        	smoothSolver	7.010600e-08	7.010600e-08	0	9.220080e-08	9.220080e-08	0	1.368500e-07	1.368500e-07	0	false	smoothSolver	1.654830e-04	3.166380e-09	1	true	smoothSolver	8.193570e-06	1.032790e-09	1	true	DICPCG	1.792590e-06	9.609520e-07	43	true
0.741         	smoothSolver	5.599940e-08	5.599940e-08	0	1.048880e-07	1.048880e-07	0	1.613450e-07	1.613450e-07	0	false	smoothSolver	1.652850e-04	3.157450e-09	1	true	smoothSolver	8.170800e-06	1.028840e-09	1	true	DICPCG	1.881950e-06	9.293020e-07	78	true
0.7415        	smoothSolver	6.245230e-08	6.245230e-08	0	8.535920e-08	8.535920e-08	0	1.497920e-07	1.497920e-07	0	false	smoothSolver	1.650870e-04	3.148520e-09	1	true	smoothSolver	8.148090e-06	1.024940e-09	1	true	DICPCG	2.072930e-06	9.748570e-07	92	true
0.742         	smoothSolver	5.168030e-08	5.168030e-08	0	9.746220e-08	9.746220e-08	0	1.342060e-07	1.342060e-07	0	false	smoothSolver	1.648890e-04	3.139660e-09	1	true	smoothSolver	8.125430e-06	1.021000e-09	1	true	DICPCG	2.295280e-06	9.977170e-07	33	true
0.7425        	smoothSolver	5.554780e-08	5.554780e-08	0	1.132310e-07	1.132310e-07	0	1.619580e-07	1.619580e-07	0	false	smoothSolver	1.646910e-04	3.130820e-09	1	true	smoothSolver	8.102850e-06	1.017100e-09	1	true	DICPCG	2.208320e-06	9.426310e-07	17	true
0.743         	smoothSolver	5.342750e-08	5.342750e-08	0	1.251480e-07	1.251480e-07	0	1.392600e-07	1.392600e-07	0	false	smoothSolver	1.644940e-04	3.122000e-09	1	true	smoothSolver	8.080340e-06	1.013220e-09	1	true	DICPCG	2.255000e-06	9.940010e-07	18	true
0.7435        	smoothSolver	4.956860e-08	4.956860e-08	0	1.014520e-07	1.014520e-07	0	1.393260e-07	1.393260e-07	0	false	smoothSolver	1.642960e-04	3.113220e-09	1	true	smoothSolver	8.057880e-06	1.009370e-09	1	true	DICPCG	2.187360e-06	9.840910e-07	92	true
0.744         	smoothSolver	1.044940e-07	1.044940e-07	0	9.803590e-08	9.803590e-08	0	1.550180e-07	1.550180e-07	0	false	smoothSolver	1.640990e-04	3.104470e-09	1	true	smoothSolver	8.035490e-06	1.005520e-09	1	true	DICPCG	2.011570e-06	9.727760e-07	92	true
0.7445        	smoothSolver	7.378320e-08	7.378320e-08	0	9.696550e-08	9.696550e-08	0	1.245630e-07	1.245630e-07	0	false	smoothSolver	1.639020e-04	3.095730e-09	1	true	smoothSolver	8.013150e-06	1.001660e-09	1	true	DICPCG	2.169440e-06	9.931540e-07	47	true
0.745         	smoothSolver	6.056120e-08	6.056120e-08	0	1.100990e-07	1.100990e-07	0	1.488410e-07	1.488410e-07	0	false	smoothSolver	1.637050e-04	3.087060e-09	1	true	smoothSolver	7.990870e-06	9.978250e-10	1	true	DICPCG	2.077820e-06	9.494890e-07	91	true
0.7455        	smoothSolver	8.193820e-08	8.193820e-08	0	9.636110e-08	9.636110e-08	0	1.241680e-07	1.241680e-07	0	false	smoothSolver	1.635090e-04	3.078380e-09	1	true	smoothSolver	7.968650e-06	9.940150e-10	1	true	DICPCG	2.088230e-06	9.024450e-07	95	true
0.746         	smoothSolver	6.327910e-08	6.327910e-08	0	1.156280e-07	1.156280e-07	0	1.436410e-07	1.436410e-07	0	false	smoothSolver	1.633120e-04	3.069720e-09	1	true	smoothSolver	7.946510e-06	9.902400e-10	1	true	DICPCG	2.055230e-06	9.378490e-07	29	true
0.7465        	smoothSolver	5.412820e-08	5.412820e-08	0	1.282440e-07	1.282440e-07	0	1.545050e-07	1.545050e-07	0	false	smoothSolver	1.631160e-04	3.061100e-09	1	true	smoothSolver	7.924410e-06	9.864360e-10	1	true	DICPCG	2.179740e-06	9.096560e-07	29	true
0.747         	smoothSolver	6.180760e-08	6.180760e-08	0	1.485810e-07	1.485810e-07	0	1.315850e-07	1.315850e-07	0	false	smoothSolver	1.629200e-04	3.052530e-09	1	true	smoothSolver	7.902380e-06	9.826750e-10	1	true	DICPCG	2.074830e-06	8.946810e-07	78	true
0.7475        	smoothSolver	1.005480e-07	1.005480e-07	0	1.054880e-07	1.054880e-07	0	1.321940e-07	1.321940e-07	0	false	smoothSolver	1.627240e-04	3.043980e-09	1	true	smoothSolver	7.880410e-06	9.789240e-10	1	true	DICPCG	2.130290e-06	8.448500e-07	94	true
0.748         	smoothSolver	7.127900e-08	7.127900e-08	0	1.013230e-07	1.013230e-07	0	1.328150e-07	1.328150e-07	0	false	smoothSolver	1.625280e-04	3.035420e-09	1	true	smoothSolver	7.858510e-06	9.751940e-10	1	true	DICPCG	2.204260e-06	9.719360e-07	48	true
0.7485        	smoothSolver	4.842930e-08	4.842930e-08	0	1.219890e-07	1.219890e-07	0	1.408030e-07	1.408030e-07	0	false	smoothSolver	1.623320e-04	3.026940e-09	1	true	smoothSolver	7.836670e-06	9.714910e-10	1	true	DICPCG	2.199770e-06	8.648400e-07	94	true
0.749         	smoothSolver	6.990560e-08	6.990560e-08	0	9.962280e-08	9.962280e-08	0	1.074690e-07	1.074690e-07	0	false	smoothSolver	1.621370e-04	3.018460e-09	1	true	smoothSolver	7.814880e-06	9.677830e-10	1	true	DICPCG	2.218100e-06	9.085420e-07	94	true
0.7495        	smoothSolver	4.677550e-08	4.677550e-08	0	1.118000e-07	1.118000e-07	0	1.404020e-07	1.404020e-07	0	false	smoothSolver	1.619420e-04	3.010020e-09	1	true	smoothSolver	7.793120e-06	9.640540e-10	1	true	DICPCG	2.087200e-06	9.852820e-07	28	true
0.75          	smoothSolver	5.594750e-08	5.594750e-08	0	1.303790e-07	1.303790e-07	0	1.431940e-07	1.431940e-07	0	false	smoothSolver	1.617470e-04	3.001640e-09	1	true	smoothSolver	7.771450e-06	9.603620e-10	1	true	DICPCG	2.087040e-06	9.640100e-07	91	true
0.7505        	smoothSolver	7.092920e-08	7.092920e-08	0	1.359220e-07	1.359220e-07	0	1.296040e-07	1.296040e-07	0	false	smoothSolver	1.615520e-04	2.993230e-09	1	true	smoothSolver	7.749830e-06	9.566920e-10	1	true	DICPCG	2.198000e-06	9.072620e-07	95	true
0.751         	smoothSolver	5.795900e-08	5.795900e-08	0	1.125150e-07	1.125150e-07	0	1.297790e-07	1.297790e-07	0	false	smoothSolver	1.613570e-04	2.984860e-09	1	true	smoothSolver	7.728280e-06	9.530550e-10	1	true	DICPCG	2.079510e-06	9.764780e-07	33	true
0.7515        	smoothSolver	4.900720e-08	4.900720e-08	0	1.285130e-07	1.285130e-07	0	1.423380e-07	1.423380e-07	0	false	smoothSolver	1.611630e-04	2.976530e-09	1	true	smoothSolver	7.706780e-06	9.494080e-10	1	true	DICPCG	2.122140e-06	9.717630e-07	20	true
0.752         	smoothSolver	5.398950e-08	5.398950e-08	0	8.698960e-08	8.698960e-08	0	1.555110e-07	1.555110e-07	0	false	smoothSolver	1.609680e-04	2.968250e-09	1	true	smoothSolver	7.685350e-06	9.457820e-10	1	true	DICPCG	2.194610e-06	9.369150e-07	31	true
0.7525        	smoothSolver	5.096090e-08	5.096090e-08	0	7.530880e-08	7.530880e-08	0	1.389250e-07	1.389250e-07	0	false	smoothSolver	1.607740e-04	2.959940e-09	1	true	smoothSolver	7.663960e-06	9.421860e-10	1	true	DICPCG	2.133370e-06	9.572660e-07	67	true
0.753         	smoothSolver	1.001860e-07	1.001860e-07	0	8.840900e-08	8.840900e-08	0	1.057330e-07	1.057330e-07	0	false	smoothSolver	1.605800e-04	2.951720e-09	1	true	smoothSolver	7.642640e-06	9.385870e-10	1	true	DICPCG	2.240670e-06	8.173860e-07	91	true
0.7535        	smoothSolver	7.447300e-08	7.447300e-08	0	9.991210e-08	9.991210e-08	0	1.719300e-07	1.719300e-07	0	false	smoothSolver	1.603860e-04	2.943480e-09	1	true	smoothSolver	7.621370e-06	9.349810e-10	1	true	DICPCG	2.222930e-06	9.613140e-07	35	true
0.754         	smoothSolver	5.302810e-08	5.302810e-08	0	1.295340e-07	1.295340e-07	0	1.341770e-07	1.341770e-07	0	false	smoothSolver	1.601930e-04	2.935310e-09	1	true	smoothSolver	7.600160e-06	9.314080e-10	1	true	DICPCG	2.170980e-06	9.107850e-07	95	true
0.7545        	smoothSolver	7.123440e-08	7.123440e-08	0	1.012400e-07	1.012400e-07	0	1.463720e-07	1.463720e-07	0	false	smoothSolver	1.600000e-04	2.927120e-09	1	true	smoothSolver	7.579000e-06	9.278550e-10	1	true	DICPCG	2.248140e-06	9.400510e-07	92	true
0.755         	smoothSolver	5.508950e-08	5.508950e-08	0	1.048300e-07	1.048300e-07	0	9.748430e-08	9.748430e-08	0	false	smoothSolver	1.598060e-04	2.918980e-09	1	true	smoothSolver	7.557910e-06	9.243260e-10	1	true	DICPCG	2.138420e-06	9.785450e-07	25	true
0.7555        	smoothSolver	4.475230e-08	4.475230e-08	0	1.200440e-07	1.200440e-07	0	1.566640e-07	1.566640e-07	0	false	smoothSolver	1.596130e-04	2.910870e-09	1	true	smoothSolver	7.536870e-06	9.207950e-10	1	true	DICPCG	2.115670e-06	9.642630e-07	29	true
0.756         	smoothSolver	4.808280e-08	4.808280e-08	0	8.857220e-08	8.857220e-08	0	9.851240e-08	9.851240e-08	0	false	smoothSolver	1.594210e-04	2.902780e-09	1	true	smoothSolver	7.515890e-06	9.172740e-10	1	true	DICPCG	2.086930e-06	9.100360e-07	13	true
0.7565        	smoothSolver	4.609800e-08	4.609800e-08	0	1.123280e-07	1.123280e-07	0	1.249250e-07	1.249250e-07	0	false	smoothSolver	1.592280e-04	2.894740e-09	1	true	smoothSolver	7.494960e-06	9.137780e-10	1	true	DICPCG	1.859680e-06	9.895900e-07	87	true
0.757         	smoothSolver	1.017630e-07	1.017630e-07	0	1.133950e-07	1.133950e-07	0	1.121940e-07	1.121940e-07	0	false	smoothSolver	1.590360e-04	2.886700e-09	1	true	smoothSolver	7.474090e-06	9.102840e-10	1	true	DICPCG	2.176320e-06	9.493200e-07	94	true
0.7575        	smoothSolver	6.765710e-08	6.765710e-08	0	1.362660e-07	1.362660e-07	0	1.269140e-07	1.269140e-07	0	false	smoothSolver	1.588440e-04	2.878680e-09	1	true	smoothSolver	7.453280e-06	9.068310e-10	1	true	DICPCG	2.255520e-06	8.910270e-07	47	true
0.758         	smoothSolver	4.589500e-08	4.589500e-08	0	1.124080e-07	1.124080e-07	0	1.274390e-07	1.274390e-07	0	false	smoothSolver	1.586520e-04	2.870700e-09	1	true	smoothSolver	7.432520e-06	9.033810e-10	1	true	DICPCG	2.088960e-06	9.910760e-07	20	true
0.7585        	smoothSolver	4.848300e-08	4.848300e-08	0	1.012450e-07	1.012450e-07	0	1.090350e-07	1.090350e-07	0	false	smoothSolver	1.584600e-04	2.862760e-09	1	true	smoothSolver	7.411820e-06	8.999420e-10	1	true	DICPCG	2.035340e-06	8.406770e-07	10	true
0.759         	smoothSolver	4.719320e-08	4.719320e-08	0	1.486140e-07	1.486140e-07	0	1.300180e-07	1.300180e-07	0	false	smoothSolver	1.582680e-04	2.854810e-09	1	true	smoothSolver	7.391170e-06	8.965080e-10	1	true	DICPCG	2.310690e-06	8.190170e-07	65	true
0.7595        	smoothSolver	8.975490e-08	8.975490e-08	0	1.358640e-07	1.358640e-07	0	1.173910e-07	1.173910e-07	0	false	smoothSolver	1.580770e-04	2.846930e-09	1	true	smoothSolver	7.370570e-06	8.930780e-10	1	true	DICPCG	2.276840e-06	8.164760e-07	95	true
0.76          	smoothSolver	5.404730e-08	5.404730e-08	0	1.111520e-07	1.111520e-07	0	1.068850e-07	1.068850e-07	0	false	smoothSolver	1.578860e-04	2.839050e-09	1	true	smoothSolver	7.350040e-06	8.896830e-10	1	true	DICPCG	2.280430e-06	9.383450e-07	48	true
0.7605        	smoothSolver	4.433550e-08	4.433550e-08	0	1.170250e-07	1.170250e-07	0	1.255090e-07	1.255090e-07	0	false	smoothSolver	1.576950e-04	2.831170e-09	1	true	smoothSolver	7.329560e-06	8.862930e-10	1	true	DICPCG	2.081950e-06	9.030390e-07	13	true
0.761         	smoothSolver	4.560890e-08	4.560890e-08	0	1.325650e-07	1.325650e-07	0	1.211390e-07	1.211390e-07	0	false	smoothSolver	1.575040e-04	2.823330e-09	1	true	smoothSolver	7.309130e-06	8.829130e-10	1	true	DICPCG	2.010850e-06	9.279240e-07	8	true
0.7615        	smoothSolver	4.589390e-08	4.589390e-08	0	7.921510e-08	7.921510e-08	0	1.022650e-07	1.022650e-07	0	false	smoothSolver	1.573140e-04	2.815560e-09	1	true	smoothSolver	7.288730e-06	8.795450e-10	1	true	DICPCG	1.895930e-06	9.420210e-07	64	true
0.762         	smoothSolver	9.980290e-08	9.980290e-08	0	1.291730e-07	1.291730e-07	0	1.266320e-07	1.266320e-07	0	false	smoothSolver	1.571240e-04	2.807780e-09	1	true	smoothSolver	7.268410e-06	8.761820e-10	1	true	DICPCG	2.125100e-06	9.026540e-07	95	true
0.7625        	smoothSolver	7.304470e-08	7.304470e-08	0	1.220260e-07	1.220260e-07	0	1.319230e-07	1.319230e-07	0	false	smoothSolver	1.569330e-04	2.800020e-09	1	true	smoothSolver	7.248150e-06	8.728420e-10	1	true	DICPCG	2.041210e-06	9.831120e-07	39	true
