# Time        	cpuTime       	clockTime     	cpu/step      	clock/step    
0.0154        	2.592500e+02	2.590000e+02	1.580000e+00	2.000000e+00
0.0155        	2.610900e+02	2.610000e+02	1.840000e+00	2.000000e+00
0.0156        	2.627400e+02	2.630000e+02	1.650000e+00	2.000000e+00
0.0157        	2.643800e+02	2.640000e+02	1.640000e+00	1.000000e+00
0.0158        	2.658600e+02	2.660000e+02	1.480000e+00	2.000000e+00
0.0159        	2.675200e+02	2.670000e+02	1.660000e+00	1.000000e+00
0.016         	2.690400e+02	2.690000e+02	1.520000e+00	2.000000e+00
0.0161        	2.705600e+02	2.700000e+02	1.520000e+00	1.000000e+00
0.0162        	2.722200e+02	2.720000e+02	1.660000e+00	2.000000e+00
0.0163        	2.738500e+02	2.740000e+02	1.630000e+00	2.000000e+00
0.0164        	2.753800e+02	2.750000e+02	1.530000e+00	1.000000e+00
0.0165        	2.773000e+02	2.770000e+02	1.920000e+00	2.000000e+00
0.0166        	2.792300e+02	2.790000e+02	1.930000e+00	2.000000e+00
0.0167        	2.808900e+02	2.810000e+02	1.660000e+00	2.000000e+00
0.0168        	2.827900e+02	2.830000e+02	1.900000e+00	2.000000e+00
0.0169        	2.847300e+02	2.850000e+02	1.940000e+00	2.000000e+00
0.017         	2.862800e+02	2.860000e+02	1.550000e+00	1.000000e+00
0.0171        	2.878600e+02	2.880000e+02	1.580000e+00	2.000000e+00
0.0172        	2.895600e+02	2.890000e+02	1.700000e+00	1.000000e+00
0.0173        	2.912700e+02	2.910000e+02	1.710000e+00	2.000000e+00
0.0174        	2.927700e+02	2.930000e+02	1.500000e+00	2.000000e+00
0.0175        	2.947100e+02	2.950000e+02	1.940000e+00	2.000000e+00
0.0176        	2.963900e+02	2.960000e+02	1.680000e+00	1.000000e+00
0.0177        	2.980400e+02	2.980000e+02	1.650000e+00	2.000000e+00
0.0178        	2.995700e+02	2.990000e+02	1.530000e+00	1.000000e+00
0.0179        	3.012400e+02	3.010000e+02	1.670000e+00	2.000000e+00
0.018         	3.027700e+02	3.030000e+02	1.530000e+00	2.000000e+00
0.0181        	3.044400e+02	3.040000e+02	1.670000e+00	1.000000e+00
0.0182        	3.059800e+02	3.060000e+02	1.540000e+00	2.000000e+00
0.0183        	3.074400e+02	3.070000e+02	1.460000e+00	1.000000e+00
0.0184        	3.091300e+02	3.090000e+02	1.690000e+00	2.000000e+00
0.0185        	3.109600e+02	3.110000e+02	1.830000e+00	2.000000e+00
0.0186        	3.125500e+02	3.120000e+02	1.590000e+00	1.000000e+00
0.0187        	3.140000e+02	3.140000e+02	1.450000e+00	2.000000e+00
0.0188        	3.155000e+02	3.150000e+02	1.500000e+00	1.000000e+00
0.0189        	3.171500e+02	3.170000e+02	1.650000e+00	2.000000e+00
0.019         	3.186600e+02	3.180000e+02	1.510000e+00	1.000000e+00
0.0191        	3.205100e+02	3.200000e+02	1.850000e+00	2.000000e+00
0.0192        	3.220900e+02	3.220000e+02	1.580000e+00	2.000000e+00
0.0193        	3.237100e+02	3.240000e+02	1.620000e+00	2.000000e+00
0.0194        	3.252700e+02	3.250000e+02	1.560000e+00	1.000000e+00
0.0195        	3.268200e+02	3.270000e+02	1.550000e+00	2.000000e+00
0.0196        	3.283900e+02	3.280000e+02	1.570000e+00	1.000000e+00
0.0197        	3.302600e+02	3.300000e+02	1.870000e+00	2.000000e+00
0.0198        	3.318300e+02	3.320000e+02	1.570000e+00	2.000000e+00
0.0199        	3.334800e+02	3.330000e+02	1.650000e+00	1.000000e+00
0.02          	3.360000e+02	3.360000e+02	2.520000e+00	3.000000e+00
0.0201        	3.377000e+02	3.380000e+02	1.700000e+00	2.000000e+00
0.0202        	3.392000e+02	3.390000e+02	1.500000e+00	1.000000e+00
0.0203        	3.408000e+02	3.410000e+02	1.600000e+00	2.000000e+00
0.0204        	3.424500e+02	3.420000e+02	1.650000e+00	1.000000e+00
0.0205        	3.439800e+02	3.440000e+02	1.530000e+00	2.000000e+00
0.0206        	3.455500e+02	3.450000e+02	1.570000e+00	1.000000e+00
0.0207        	3.472500e+02	3.470000e+02	1.700000e+00	2.000000e+00
0.0208        	3.488700e+02	3.490000e+02	1.620000e+00	2.000000e+00
0.0209        	3.505700e+02	3.500000e+02	1.700000e+00	1.000000e+00
0.021         	3.524800e+02	3.520000e+02	1.910000e+00	2.000000e+00
0.0211        	3.541800e+02	3.540000e+02	1.700000e+00	2.000000e+00
0.0212        	3.561200e+02	3.560000e+02	1.940000e+00	2.000000e+00
0.0213        	3.578000e+02	3.580000e+02	1.680000e+00	2.000000e+00
0.0214        	3.594000e+02	3.590000e+02	1.600000e+00	1.000000e+00
0.0215        	3.610600e+02	3.610000e+02	1.660000e+00	2.000000e+00
0.0216        	3.627200e+02	3.630000e+02	1.660000e+00	2.000000e+00
0.0217        	3.643500e+02	3.640000e+02	1.630000e+00	1.000000e+00
0.0218        	3.658900e+02	3.660000e+02	1.540000e+00	2.000000e+00
0.0219        	3.674900e+02	3.670000e+02	1.600000e+00	1.000000e+00
0.022         	3.691000e+02	3.690000e+02	1.610000e+00	2.000000e+00
0.0221        	3.705500e+02	3.700000e+02	1.450000e+00	1.000000e+00
0.0222        	3.720400e+02	3.720000e+02	1.490000e+00	2.000000e+00
0.0223        	3.734900e+02	3.730000e+02	1.450000e+00	1.000000e+00
0.0224        	3.751200e+02	3.750000e+02	1.630000e+00	2.000000e+00
0.0225        	3.765600e+02	3.760000e+02	1.440000e+00	1.000000e+00
0.0226        	3.779800e+02	3.780000e+02	1.420000e+00	2.000000e+00
0.0227        	3.794500e+02	3.790000e+02	1.470000e+00	1.000000e+00
0.0228        	3.809700e+02	3.810000e+02	1.520000e+00	2.000000e+00
0.0229        	3.825600e+02	3.820000e+02	1.590000e+00	1.000000e+00
0.023         	3.842200e+02	3.840000e+02	1.660000e+00	2.000000e+00
0.0231        	3.857200e+02	3.860000e+02	1.500000e+00	2.000000e+00
0.0232        	3.872000e+02	3.870000e+02	1.480000e+00	1.000000e+00
0.0233        	3.886600e+02	3.890000e+02	1.460000e+00	2.000000e+00
0.0234        	3.901200e+02	3.900000e+02	1.460000e+00	1.000000e+00
0.0235        	3.915800e+02	3.910000e+02	1.460000e+00	1.000000e+00
0.0236        	3.930600e+02	3.930000e+02	1.480000e+00	2.000000e+00
0.0237        	3.944700e+02	3.940000e+02	1.410000e+00	1.000000e+00
0.0238        	3.960300e+02	3.960000e+02	1.560000e+00	2.000000e+00
0.0239        	3.976000e+02	3.970000e+02	1.570000e+00	1.000000e+00
0.024         	3.990600e+02	3.990000e+02	1.460000e+00	2.000000e+00
0.0241        	4.005200e+02	4.000000e+02	1.460000e+00	1.000000e+00
0.0242        	4.021800e+02	4.020000e+02	1.660000e+00	2.000000e+00
0.0243        	4.037400e+02	4.040000e+02	1.560000e+00	2.000000e+00
0.0244        	4.051000e+02	4.050000e+02	1.360000e+00	1.000000e+00
0.0245        	4.065600e+02	4.060000e+02	1.460000e+00	1.000000e+00
0.0246        	4.080200e+02	4.080000e+02	1.460000e+00	2.000000e+00
0.0247        	4.094800e+02	4.090000e+02	1.460000e+00	1.000000e+00
0.0248        	4.108900e+02	4.110000e+02	1.410000e+00	2.000000e+00
0.0249        	4.123500e+02	4.120000e+02	1.460000e+00	1.000000e+00
0.025         	4.137700e+02	4.140000e+02	1.420000e+00	2.000000e+00
0.0251        	4.152500e+02	4.150000e+02	1.480000e+00	1.000000e+00
0.0252        	4.171400e+02	4.170000e+02	1.890000e+00	2.000000e+00
0.0253        	4.185400e+02	4.180000e+02	1.400000e+00	1.000000e+00
0.0254        	4.200000e+02	4.200000e+02	1.460000e+00	2.000000e+00
0.0255        	4.219700e+02	4.220000e+02	1.970000e+00	2.000000e+00
0.0256        	4.236200e+02	4.230000e+02	1.650000e+00	1.000000e+00
0.0257        	4.250900e+02	4.250000e+02	1.470000e+00	2.000000e+00
0.0258        	4.265300e+02	4.260000e+02	1.440000e+00	1.000000e+00
0.0259        	4.280000e+02	4.280000e+02	1.470000e+00	2.000000e+00
0.026         	4.295000e+02	4.290000e+02	1.500000e+00	1.000000e+00
0.0261        	4.310100e+02	4.310000e+02	1.510000e+00	2.000000e+00
0.0262        	4.325300e+02	4.320000e+02	1.520000e+00	1.000000e+00
0.0263        	4.339800e+02	4.340000e+02	1.450000e+00	2.000000e+00
0.0264        	4.354800e+02	4.350000e+02	1.500000e+00	1.000000e+00
0.0265        	4.371700e+02	4.370000e+02	1.690000e+00	2.000000e+00
0.0266        	4.388900e+02	4.390000e+02	1.720000e+00	2.000000e+00
0.0267        	4.404900e+02	4.400000e+02	1.600000e+00	1.000000e+00
0.0268        	4.419700e+02	4.420000e+02	1.480000e+00	2.000000e+00
0.0269        	4.434100e+02	4.430000e+02	1.440000e+00	1.000000e+00
0.027         	4.449000e+02	4.450000e+02	1.490000e+00	2.000000e+00
0.0271        	4.463100e+02	4.460000e+02	1.410000e+00	1.000000e+00
0.0272        	4.476300e+02	4.470000e+02	1.320000e+00	1.000000e+00
0.0273        	4.490800e+02	4.490000e+02	1.450000e+00	2.000000e+00
0.0274        	4.505100e+02	4.500000e+02	1.430000e+00	1.000000e+00
0.0275        	4.521100e+02	4.520000e+02	1.600000e+00	2.000000e+00
0.0276        	4.535400e+02	4.530000e+02	1.430000e+00	1.000000e+00
0.0277        	4.551500e+02	4.550000e+02	1.610000e+00	2.000000e+00
0.0278        	4.567700e+02	4.570000e+02	1.620000e+00	2.000000e+00
0.0279        	4.584200e+02	4.580000e+02	1.650000e+00	1.000000e+00
0.028         	4.598400e+02	4.600000e+02	1.420000e+00	2.000000e+00
0.0281        	4.611100e+02	4.610000e+02	1.270000e+00	1.000000e+00
0.0282        	4.625400e+02	4.620000e+02	1.430000e+00	1.000000e+00
0.0283        	4.640100e+02	4.640000e+02	1.470000e+00	2.000000e+00
0.0284        	4.654500e+02	4.650000e+02	1.440000e+00	1.000000e+00
0.0285        	4.669400e+02	4.670000e+02	1.490000e+00	2.000000e+00
0.0286        	4.684200e+02	4.680000e+02	1.480000e+00	1.000000e+00
0.0287        	4.697900e+02	4.700000e+02	1.370000e+00	2.000000e+00
0.0288        	4.711700e+02	4.710000e+02	1.380000e+00	1.000000e+00
0.0289        	4.725500e+02	4.720000e+02	1.380000e+00	1.000000e+00
0.029         	4.741200e+02	4.740000e+02	1.570000e+00	2.000000e+00
0.0291        	4.757000e+02	4.760000e+02	1.580000e+00	2.000000e+00
0.0292        	4.770800e+02	4.770000e+02	1.380000e+00	1.000000e+00
0.0293        	4.787200e+02	4.790000e+02	1.640000e+00	2.000000e+00
0.0294        	4.803000e+02	4.800000e+02	1.580000e+00	1.000000e+00
0.0295        	4.816000e+02	4.810000e+02	1.300000e+00	1.000000e+00
0.0296        	4.828900e+02	4.830000e+02	1.290000e+00	2.000000e+00
0.0297        	4.842100e+02	4.840000e+02	1.320000e+00	1.000000e+00
0.0298        	4.857800e+02	4.860000e+02	1.570000e+00	2.000000e+00
0.0299        	4.872300e+02	4.870000e+02	1.450000e+00	1.000000e+00
0.03          	4.894300e+02	4.890000e+02	2.200000e+00	2.000000e+00
0.0301        	4.911800e+02	4.910000e+02	1.750000e+00	2.000000e+00
0.0302        	4.928300e+02	4.930000e+02	1.650000e+00	2.000000e+00
0.0303        	4.942600e+02	4.940000e+02	1.430000e+00	1.000000e+00
0.0304        	4.956600e+02	4.960000e+02	1.400000e+00	2.000000e+00
0.0305        	4.969800e+02	4.970000e+02	1.320000e+00	1.000000e+00
0.0306        	4.985900e+02	4.980000e+02	1.610000e+00	1.000000e+00
0.0307        	5.001400e+02	5.000000e+02	1.550000e+00	2.000000e+00
0.0308        	5.021300e+02	5.020000e+02	1.990000e+00	2.000000e+00
0.0309        	5.041100e+02	5.040000e+02	1.980000e+00	2.000000e+00
0.031         	5.058400e+02	5.060000e+02	1.730000e+00	2.000000e+00
0.0311        	5.074100e+02	5.070000e+02	1.570000e+00	1.000000e+00
0.0312        	5.087700e+02	5.090000e+02	1.360000e+00	2.000000e+00
0.0313        	5.101400e+02	5.100000e+02	1.370000e+00	1.000000e+00
0.0314        	5.117500e+02	5.120000e+02	1.610000e+00	2.000000e+00
0.0315        	5.134500e+02	5.130000e+02	1.700000e+00	1.000000e+00
0.0316        	5.151400e+02	5.150000e+02	1.690000e+00	2.000000e+00
0.0317        	5.167500e+02	5.170000e+02	1.610000e+00	2.000000e+00
0.0318        	5.183500e+02	5.180000e+02	1.600000e+00	1.000000e+00
0.0319        	5.199100e+02	5.200000e+02	1.560000e+00	2.000000e+00
0.032         	5.215200e+02	5.210000e+02	1.610000e+00	1.000000e+00
0.0321        	5.231800e+02	5.230000e+02	1.660000e+00	2.000000e+00
0.0322        	5.247900e+02	5.250000e+02	1.610000e+00	2.000000e+00
0.0323        	5.264900e+02	5.260000e+02	1.700000e+00	1.000000e+00
0.0324        	5.278400e+02	5.280000e+02	1.350000e+00	2.000000e+00
0.0325        	5.292800e+02	5.290000e+02	1.440000e+00	1.000000e+00
0.0326        	5.309900e+02	5.310000e+02	1.710000e+00	2.000000e+00
0.0327        	5.326200e+02	5.330000e+02	1.630000e+00	2.000000e+00
0.0328        	5.343300e+02	5.340000e+02	1.710000e+00	1.000000e+00
0.0329        	5.360300e+02	5.360000e+02	1.700000e+00	2.000000e+00
0.033         	5.376200e+02	5.380000e+02	1.590000e+00	2.000000e+00
0.0331        	5.391900e+02	5.390000e+02	1.570000e+00	1.000000e+00
0.0332        	5.407600e+02	5.410000e+02	1.570000e+00	2.000000e+00
0.0333        	5.424400e+02	5.420000e+02	1.680000e+00	1.000000e+00
0.0334        	5.440900e+02	5.440000e+02	1.650000e+00	2.000000e+00
0.0335        	5.457200e+02	5.460000e+02	1.630000e+00	2.000000e+00
0.0336        	5.474600e+02	5.470000e+02	1.740000e+00	1.000000e+00
0.0337        	5.490300e+02	5.490000e+02	1.570000e+00	2.000000e+00
0.0338        	5.507500e+02	5.510000e+02	1.720000e+00	2.000000e+00
0.0339        	5.524600e+02	5.520000e+02	1.710000e+00	1.000000e+00
0.034         	5.537400e+02	5.540000e+02	1.280000e+00	2.000000e+00
0.0341        	5.551000e+02	5.550000e+02	1.360000e+00	1.000000e+00
0.0342        	5.567700e+02	5.570000e+02	1.670000e+00	2.000000e+00
0.0343        	5.583500e+02	5.580000e+02	1.580000e+00	1.000000e+00
0.0344        	5.597100e+02	5.600000e+02	1.360000e+00	2.000000e+00
0.0345        	5.613800e+02	5.610000e+02	1.670000e+00	1.000000e+00
0.0346        	5.626300e+02	5.630000e+02	1.250000e+00	2.000000e+00
0.0347        	5.642800e+02	5.640000e+02	1.650000e+00	1.000000e+00
0.0348        	5.655900e+02	5.650000e+02	1.310000e+00	1.000000e+00
0.0349        	5.672600e+02	5.670000e+02	1.670000e+00	2.000000e+00
0.035         	5.686400e+02	5.690000e+02	1.380000e+00	2.000000e+00
0.0351        	5.699300e+02	5.700000e+02	1.290000e+00	1.000000e+00
0.0352        	5.711000e+02	5.710000e+02	1.170000e+00	1.000000e+00
0.0353        	5.723800e+02	5.720000e+02	1.280000e+00	1.000000e+00
0.0354        	5.739600e+02	5.740000e+02	1.580000e+00	2.000000e+00
0.0355        	5.752400e+02	5.750000e+02	1.280000e+00	1.000000e+00
0.0356        	5.765800e+02	5.760000e+02	1.340000e+00	1.000000e+00
0.0357        	5.778100e+02	5.780000e+02	1.230000e+00	2.000000e+00
0.0358        	5.790900e+02	5.790000e+02	1.280000e+00	1.000000e+00
0.0359        	5.803200e+02	5.800000e+02	1.230000e+00	1.000000e+00
0.036         	5.816700e+02	5.820000e+02	1.350000e+00	2.000000e+00
0.0361        	5.829100e+02	5.830000e+02	1.240000e+00	1.000000e+00
0.0362        	5.841300e+02	5.840000e+02	1.220000e+00	1.000000e+00
0.0363        	5.853600e+02	5.850000e+02	1.230000e+00	1.000000e+00
0.0364        	5.866400e+02	5.870000e+02	1.280000e+00	2.000000e+00
0.0365        	5.879300e+02	5.880000e+02	1.290000e+00	1.000000e+00
0.0366        	5.892700e+02	5.890000e+02	1.340000e+00	1.000000e+00
0.0367        	5.905700e+02	5.900000e+02	1.300000e+00	1.000000e+00
