# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	Uz_initial    	Uz_final      	Uz_iters      	U_converged   	cA_solver     	cA_initial    	cA_final      	cA_iters      	cA_converged  	cB_solver     	cB_initial    	cB_final      	cB_iters      	cB_converged  	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
0.0011        	smoothSolver	1.005830e-02	9.724210e-08	2	1.082480e-02	2.808720e-07	2	2.936870e-03	8.825270e-08	2	false	smoothSolver	2.338090e-02	3.012730e-07	1	true	smoothSolver	2.374170e-02	1.047450e-05	1	true	DICPCG	1.324130e-02	6.580990e-04	35	true
0.0012        	smoothSolver	9.539520e-03	9.306070e-08	2	1.048190e-02	2.734820e-07	2	2.821670e-03	8.577490e-08	2	false	smoothSolver	2.131280e-02	2.878050e-07	1	true	smoothSolver	2.163630e-02	9.688210e-06	1	true	DICPCG	1.284620e-02	6.208190e-04	35	true
0.0013        	smoothSolver	9.064580e-03	8.926780e-08	2	1.022830e-02	2.685310e-07	2	2.728150e-03	8.360510e-08	2	false	smoothSolver	1.957590e-02	2.754310e-07	1	true	smoothSolver	1.987360e-02	8.985630e-06	1	true	DICPCG	1.180480e-02	5.881260e-04	37	true
0.0014        	smoothSolver	8.624200e-03	8.580940e-08	2	1.004320e-02	2.651030e-07	2	2.655630e-03	8.163080e-08	2	false	smoothSolver	1.810190e-02	2.641260e-07	1	true	smoothSolver	1.837750e-02	8.353910e-06	1	true	DICPCG	1.115300e-02	5.516170e-04	37	true
0.0015        	smoothSolver	8.215470e-03	8.267780e-08	2	9.922260e-03	2.625700e-07	2	2.594670e-03	7.983240e-08	2	false	smoothSolver	1.683550e-02	2.537870e-07	1	true	smoothSolver	1.709180e-02	7.782680e-06	1	true	DICPCG	1.044490e-02	5.176700e-04	37	true
0.0016        	smoothSolver	7.864470e-03	7.995980e-08	2	9.842800e-03	2.608830e-07	2	2.543200e-03	7.823170e-08	2	false	smoothSolver	1.573590e-02	2.444100e-07	1	true	smoothSolver	1.597460e-02	7.263450e-06	1	true	DICPCG	9.909090e-03	4.938310e-04	35	true
0.0017        	smoothSolver	7.548320e-03	7.752270e-08	2	9.790860e-03	2.598000e-07	2	2.496570e-03	7.680370e-08	2	false	smoothSolver	1.477230e-02	2.358810e-07	1	true	smoothSolver	1.499440e-02	6.789440e-06	1	true	DICPCG	9.861930e-03	4.749540e-04	33	true
0.0018        	smoothSolver	7.261630e-03	7.529080e-08	2	9.734660e-03	2.592390e-07	2	2.450910e-03	7.546450e-08	2	false	smoothSolver	1.392100e-02	2.279960e-07	1	true	smoothSolver	1.412830e-02	6.355820e-06	1	true	DICPCG	1.023860e-02	4.938930e-04	32	true
0.0019        	smoothSolver	6.998860e-03	7.323130e-08	2	9.695590e-03	2.592000e-07	2	2.408280e-03	7.424930e-08	2	false	smoothSolver	1.316360e-02	2.206940e-07	1	true	smoothSolver	1.335700e-02	5.957820e-06	1	true	DICPCG	9.981920e-03	4.860830e-04	31	true
0.002         	smoothSolver	6.754870e-03	7.130850e-08	2	9.655140e-03	2.589060e-07	2	2.368120e-03	7.310670e-08	2	false	smoothSolver	1.248540e-02	2.139250e-07	1	true	smoothSolver	1.266570e-02	5.591750e-06	1	true	DICPCG	9.505560e-03	4.467370e-04	31	true
0.0021        	smoothSolver	6.528470e-03	6.958010e-08	2	9.620550e-03	2.590320e-07	2	2.329900e-03	7.209640e-08	2	false	smoothSolver	1.187470e-02	2.076390e-07	1	true	smoothSolver	1.204270e-02	5.254450e-06	1	true	DICPCG	9.276640e-03	4.295220e-04	31	true
0.0022        	smoothSolver	6.316900e-03	6.796560e-08	2	9.582820e-03	2.588630e-07	2	2.292860e-03	7.115120e-08	2	false	smoothSolver	1.132200e-02	2.018160e-07	1	true	smoothSolver	1.147870e-02	4.943110e-06	1	true	DICPCG	8.911410e-03	4.142290e-04	31	true
0.0023        	smoothSolver	6.118380e-03	6.641170e-08	2	9.547230e-03	2.587350e-07	2	2.258120e-03	7.029070e-08	2	false	smoothSolver	1.081940e-02	1.964120e-07	1	true	smoothSolver	1.096510e-02	4.654950e-06	1	true	DICPCG	9.229020e-03	4.181200e-04	31	true
0.0024        	smoothSolver	5.935030e-03	6.502940e-08	2	9.506210e-03	2.588390e-07	2	2.227150e-03	6.952730e-08	2	false	smoothSolver	1.036060e-02	1.913910e-07	1	true	smoothSolver	1.049540e-02	4.387770e-06	1	true	DICPCG	9.570020e-03	4.679240e-04	30	true
0.0025        	smoothSolver	5.764500e-03	6.377800e-08	2	9.461840e-03	2.586140e-07	2	2.200470e-03	6.885080e-08	2	false	smoothSolver	9.940040e-03	1.866850e-07	1	true	smoothSolver	1.006460e-02	4.139780e-06	1	true	DICPCG	9.729920e-03	4.749470e-04	30	true
0.0026        	smoothSolver	5.596260e-03	6.231480e-08	2	9.380660e-03	2.590360e-07	2	2.158000e-03	6.794930e-08	2	false	smoothSolver	9.553300e-03	1.822640e-07	1	true	smoothSolver	9.668250e-03	3.909390e-06	1	true	DICPCG	1.073980e-02	5.234540e-04	8	true
0.0027        	smoothSolver	5.441980e-03	6.108600e-08	2	9.327690e-03	2.581950e-07	2	2.123890e-03	6.722890e-08	2	false	smoothSolver	9.196240e-03	1.780990e-07	1	true	smoothSolver	9.301980e-03	3.694860e-06	1	true	DICPCG	8.757250e-03	4.319150e-04	29	true
0.0028        	smoothSolver	5.299340e-03	5.998030e-08	2	9.289370e-03	2.578730e-07	2	2.097090e-03	6.663650e-08	2	false	smoothSolver	8.864860e-03	1.741600e-07	1	true	smoothSolver	8.962260e-03	3.494740e-06	1	true	DICPCG	7.913600e-03	3.659210e-04	31	true
0.0029        	smoothSolver	5.174320e-03	5.896110e-08	2	9.247630e-03	2.578110e-07	2	2.072220e-03	6.607080e-08	2	false	smoothSolver	8.555120e-03	1.704160e-07	1	true	smoothSolver	8.646550e-03	3.307950e-06	1	true	DICPCG	7.715150e-03	3.742370e-04	30	true
0.003         	smoothSolver	5.059910e-03	5.795510e-08	2	9.213650e-03	2.574820e-07	2	2.049050e-03	6.554180e-08	2	false	smoothSolver	8.265150e-03	1.668450e-07	1	true	smoothSolver	8.352680e-03	3.133640e-06	1	true	DICPCG	7.926930e-03	3.953470e-04	10	true
0.0031        	smoothSolver	4.953450e-03	5.707240e-08	2	9.187980e-03	2.567620e-07	2	2.029590e-03	6.510590e-08	2	false	smoothSolver	7.993860e-03	1.634470e-07	1	true	smoothSolver	8.078290e-03	2.970760e-06	1	true	DICPCG	7.119920e-03	3.443270e-04	30	true
0.0032        	smoothSolver	4.850220e-03	5.614070e-08	2	9.163950e-03	2.569740e-07	2	2.007000e-03	6.457270e-08	2	false	smoothSolver	7.740020e-03	1.602230e-07	1	true	smoothSolver	7.821310e-03	2.818240e-06	1	true	DICPCG	6.911480e-03	3.419620e-04	30	true
0.0033        	smoothSolver	4.750870e-03	5.524840e-08	2	9.143860e-03	2.573180e-07	2	1.986860e-03	6.408200e-08	2	false	smoothSolver	7.501970e-03	1.571710e-07	1	true	smoothSolver	7.580150e-03	2.675280e-06	1	true	DICPCG	6.912940e-03	3.267050e-04	30	true
0.0034        	smoothSolver	4.655950e-03	5.441820e-08	2	9.120780e-03	2.574510e-07	2	1.967450e-03	6.363500e-08	2	false	smoothSolver	7.278260e-03	1.542690e-07	1	true	smoothSolver	7.353660e-03	2.541230e-06	1	true	DICPCG	6.911760e-03	2.983940e-04	32	true
0.0035        	smoothSolver	4.565230e-03	5.360370e-08	2	9.101080e-03	2.575400e-07	2	1.948500e-03	6.316480e-08	2	false	smoothSolver	7.067640e-03	1.514990e-07	1	true	smoothSolver	7.140430e-03	2.415340e-06	1	true	DICPCG	6.779140e-03	3.350940e-04	11	true
0.0036        	smoothSolver	4.479830e-03	5.288570e-08	2	9.093200e-03	2.577820e-07	2	1.933680e-03	6.280460e-08	2	false	smoothSolver	6.869080e-03	1.488590e-07	1	true	smoothSolver	6.939160e-03	2.297010e-06	1	true	DICPCG	7.004490e-03	3.344090e-04	11	true
0.0037        	smoothSolver	4.399060e-03	5.223890e-08	2	9.091210e-03	2.579090e-07	2	1.924200e-03	6.255310e-08	2	false	smoothSolver	6.681600e-03	1.463340e-07	1	true	smoothSolver	6.748950e-03	2.185800e-06	1	true	DICPCG	6.798300e-03	3.317490e-04	11	true
0.0038        	smoothSolver	4.320940e-03	5.159180e-08	2	9.091870e-03	2.581090e-07	2	1.913820e-03	6.228720e-08	2	false	smoothSolver	6.504310e-03	1.439170e-07	1	true	smoothSolver	6.569090e-03	2.081250e-06	1	true	DICPCG	6.648560e-03	3.276220e-04	12	true
0.0039        	smoothSolver	4.245900e-03	5.096100e-08	2	9.093510e-03	2.583950e-07	2	1.903240e-03	6.201510e-08	2	false	smoothSolver	6.336430e-03	1.415990e-07	1	true	smoothSolver	6.398660e-03	1.982840e-06	1	true	DICPCG	6.573170e-03	3.226000e-04	11	true
0.004         	smoothSolver	4.173070e-03	5.031690e-08	2	9.088830e-03	2.586380e-07	2	1.893320e-03	6.177620e-08	2	false	smoothSolver	6.177230e-03	1.393750e-07	1	true	smoothSolver	6.236770e-03	1.890070e-06	1	true	DICPCG	6.553070e-03	3.186890e-04	11	true
0.0041        	smoothSolver	4.103070e-03	4.971140e-08	2	9.088810e-03	2.589610e-07	2	1.883750e-03	6.154040e-08	2	false	smoothSolver	6.026080e-03	1.372410e-07	1	true	smoothSolver	6.082860e-03	1.802580e-06	1	true	DICPCG	6.601150e-03	3.295950e-04	11	true
0.0042        	smoothSolver	4.035730e-03	4.913770e-08	2	9.089570e-03	2.593330e-07	2	1.875680e-03	6.134120e-08	2	false	smoothSolver	5.882380e-03	1.351950e-07	1	true	smoothSolver	5.936540e-03	1.720030e-06	1	true	DICPCG	6.375750e-03	3.164380e-04	13	true
0.0043        	smoothSolver	3.970960e-03	4.859680e-08	2	9.091270e-03	2.598790e-07	2	1.868060e-03	6.113730e-08	2	false	smoothSolver	5.745620e-03	1.332410e-07	1	true	smoothSolver	5.797250e-03	1.642100e-06	1	true	DICPCG	6.208070e-03	3.068520e-04	12	true
0.0044        	smoothSolver	3.908380e-03	4.807510e-08	2	9.082790e-03	2.603320e-07	2	1.860640e-03	9.970470e-06	1	false	smoothSolver	5.615310e-03	1.313700e-07	1	true	smoothSolver	5.664290e-03	1.568490e-06	1	true	DICPCG	6.197880e-03	2.908960e-04	12	true
0.0045        	smoothSolver	3.847980e-03	4.756420e-08	2	9.075070e-03	2.608070e-07	2	1.853940e-03	9.932560e-06	1	false	smoothSolver	5.491030e-03	1.295670e-07	1	true	smoothSolver	5.537200e-03	1.498880e-06	1	true	DICPCG	6.309240e-03	3.099100e-04	12	true
0.0046        	smoothSolver	3.790150e-03	4.707980e-08	2	9.067820e-03	2.613300e-07	2	1.846540e-03	9.891700e-06	1	false	smoothSolver	5.372360e-03	1.278270e-07	1	true	smoothSolver	5.415770e-03	1.433120e-06	1	true	DICPCG	6.159960e-03	2.959210e-04	12	true
0.0047        	smoothSolver	3.734380e-03	4.660540e-08	2	9.059890e-03	2.618920e-07	2	1.840780e-03	9.857410e-06	1	false	smoothSolver	5.258950e-03	1.261460e-07	1	true	smoothSolver	5.299690e-03	1.370930e-06	1	true	DICPCG	6.205300e-03	2.963280e-04	12	true
0.0048        	smoothSolver	3.682310e-03	4.614610e-08	2	9.051820e-03	2.624670e-07	2	1.835090e-03	9.823330e-06	1	false	smoothSolver	5.150410e-03	1.245190e-07	1	true	smoothSolver	5.188520e-03	1.312070e-06	1	true	DICPCG	6.224170e-03	3.063830e-04	12	true
0.0049        	smoothSolver	3.632080e-03	4.570850e-08	2	9.047800e-03	2.629140e-07	2	1.831710e-03	9.801280e-06	1	false	smoothSolver	5.046340e-03	1.229430e-07	1	true	smoothSolver	5.081880e-03	1.256310e-06	1	true	DICPCG	6.220710e-03	3.064780e-04	12	true
0.005         	smoothSolver	3.583800e-03	4.528310e-08	2	9.044390e-03	2.634110e-07	2	1.827350e-03	9.777050e-06	1	false	smoothSolver	4.946360e-03	1.214120e-07	1	true	smoothSolver	4.979600e-03	1.203540e-06	1	true	DICPCG	6.449770e-03	3.055560e-04	12	true
0.0051        	smoothSolver	3.537260e-03	4.485150e-08	2	9.037620e-03	2.638880e-07	2	1.822070e-03	9.749690e-06	1	false	smoothSolver	4.850080e-03	1.199220e-07	1	true	smoothSolver	4.881440e-03	1.153640e-06	1	true	DICPCG	6.264050e-03	2.996960e-04	13	true
0.0052        	smoothSolver	3.492520e-03	4.445010e-08	2	9.034310e-03	2.643130e-07	2	1.817790e-03	9.725920e-06	1	false	smoothSolver	4.757080e-03	1.184660e-07	1	true	smoothSolver	4.787060e-03	1.106370e-06	1	true	DICPCG	6.302670e-03	3.025580e-04	13	true
0.0053        	smoothSolver	3.449430e-03	4.406700e-08	2	9.025660e-03	2.646110e-07	2	1.814790e-03	9.708780e-06	1	false	smoothSolver	4.667270e-03	1.170470e-07	1	true	smoothSolver	4.696230e-03	1.061670e-06	1	true	DICPCG	6.275890e-03	3.066720e-04	13	true
0.0054        	smoothSolver	3.407140e-03	4.371060e-08	2	9.002920e-03	2.646540e-07	2	1.812440e-03	9.698140e-06	1	false	smoothSolver	4.580670e-03	1.156660e-07	1	true	smoothSolver	4.608830e-03	1.019390e-06	1	true	DICPCG	6.350500e-03	3.171000e-04	12	true
0.0055        	smoothSolver	3.366350e-03	4.338450e-08	2	8.978490e-03	2.646550e-07	2	1.809000e-03	9.685930e-06	1	false	smoothSolver	4.497300e-03	1.143310e-07	1	true	smoothSolver	4.524730e-03	9.794130e-07	1	true	DICPCG	6.258880e-03	3.035760e-04	14	true
0.0056        	smoothSolver	3.327470e-03	4.309390e-08	2	8.961160e-03	2.648000e-07	2	1.806140e-03	9.674240e-06	1	false	smoothSolver	4.416990e-03	1.130350e-07	1	true	smoothSolver	4.443660e-03	9.415880e-07	1	true	DICPCG	6.139690e-03	3.028300e-04	15	true
0.0057        	smoothSolver	3.289740e-03	4.282150e-08	2	8.946920e-03	2.650040e-07	2	1.804080e-03	9.666100e-06	1	false	smoothSolver	4.339580e-03	1.117780e-07	1	true	smoothSolver	4.365450e-03	9.058530e-07	1	true	DICPCG	6.165310e-03	2.897350e-04	16	true
0.0058        	smoothSolver	3.253090e-03	4.257160e-08	2	8.933620e-03	2.650930e-07	2	1.802450e-03	9.659500e-06	1	false	smoothSolver	4.264930e-03	1.105540e-07	1	true	smoothSolver	4.289960e-03	8.721550e-07	1	true	DICPCG	6.281570e-03	2.946980e-04	16	true
0.0059        	smoothSolver	3.217670e-03	4.234550e-08	2	8.915710e-03	2.651520e-07	2	1.800140e-03	9.650570e-06	1	false	smoothSolver	4.192900e-03	1.093610e-07	1	true	smoothSolver	4.217080e-03	8.405000e-07	1	true	DICPCG	6.465390e-03	3.108230e-04	16	true
0.006         	smoothSolver	3.183020e-03	4.211570e-08	2	8.900070e-03	2.652410e-07	2	1.798450e-03	9.646060e-06	1	false	smoothSolver	4.123360e-03	1.082000e-07	1	true	smoothSolver	4.146650e-03	8.108450e-07	1	true	DICPCG	6.465400e-03	3.107670e-04	16	true
0.0061        	smoothSolver	3.149030e-03	4.189460e-08	2	8.886830e-03	2.653810e-07	2	1.797320e-03	9.644820e-06	1	false	smoothSolver	4.056170e-03	1.070680e-07	1	true	smoothSolver	4.078530e-03	7.831110e-07	1	true	DICPCG	6.734170e-03	3.301090e-04	15	true
0.0062        	smoothSolver	3.116300e-03	4.169790e-08	2	8.877320e-03	2.656380e-07	2	1.796030e-03	9.643350e-06	1	false	smoothSolver	3.991240e-03	1.059650e-07	1	true	smoothSolver	4.012620e-03	7.572890e-07	1	true	DICPCG	6.663030e-03	3.233810e-04	16	true
0.0063        	smoothSolver	3.083640e-03	4.149430e-08	2	8.859490e-03	2.657720e-07	2	1.795270e-03	9.643070e-06	1	false	smoothSolver	3.928440e-03	1.048900e-07	1	true	smoothSolver	3.948860e-03	7.333360e-07	1	true	DICPCG	6.589410e-03	3.237070e-04	16	true
0.0064        	smoothSolver	3.051990e-03	4.129560e-08	2	8.844900e-03	2.661480e-07	2	1.794010e-03	9.639550e-06	1	false	smoothSolver	3.867680e-03	1.038420e-07	1	true	smoothSolver	3.887130e-03	7.113090e-07	1	true	DICPCG	7.155870e-03	3.576850e-04	13	true
0.0065        	smoothSolver	3.021460e-03	4.112260e-08	2	8.835380e-03	2.668260e-07	2	1.793930e-03	9.642210e-06	1	false	smoothSolver	3.808860e-03	1.028200e-07	1	true	smoothSolver	3.827310e-03	6.912020e-07	1	true	DICPCG	7.178440e-03	3.326380e-04	17	true
0.0066        	smoothSolver	2.992350e-03	4.098510e-08	2	8.827170e-03	2.674590e-07	2	1.795240e-03	9.652310e-06	1	false	smoothSolver	3.751900e-03	1.018250e-07	1	true	smoothSolver	3.769290e-03	6.730020e-07	1	true	DICPCG	7.099550e-03	3.300180e-04	17	true
0.0067        	smoothSolver	2.963980e-03	4.084110e-08	2	8.818680e-03	2.680220e-07	2	1.795490e-03	9.658780e-06	1	false	smoothSolver	3.696700e-03	1.008550e-07	1	true	smoothSolver	3.713030e-03	6.567540e-07	1	true	DICPCG	6.871900e-03	3.279340e-04	17	true
0.0068        	smoothSolver	2.936110e-03	4.069640e-08	2	8.806980e-03	2.685090e-07	2	1.795940e-03	9.664160e-06	1	false	smoothSolver	3.643180e-03	9.990780e-08	1	true	smoothSolver	3.658450e-03	6.424940e-07	1	true	DICPCG	6.613420e-03	2.839650e-04	18	true
0.0069        	smoothSolver	2.908910e-03	4.054130e-08	2	8.796800e-03	2.691580e-07	2	1.795950e-03	9.669230e-06	1	false	smoothSolver	3.591280e-03	9.898450e-08	1	true	smoothSolver	3.605470e-03	6.303260e-07	1	true	DICPCG	6.584080e-03	2.888630e-04	18	true
0.007         	smoothSolver	2.882280e-03	4.038820e-08	2	8.784310e-03	2.697800e-07	2	1.795830e-03	9.674010e-06	1	false	smoothSolver	3.540910e-03	9.808400e-08	1	true	smoothSolver	3.554010e-03	6.202660e-07	1	true	DICPCG	6.813810e-03	3.064660e-04	18	true
0.0071        	smoothSolver	2.856740e-03	4.025600e-08	2	8.770760e-03	2.703620e-07	2	1.796270e-03	9.682340e-06	1	false	smoothSolver	3.492010e-03	9.720500e-08	1	true	smoothSolver	3.504040e-03	6.124240e-07	1	true	DICPCG	6.728100e-03	2.950560e-04	18	true
0.0072        	smoothSolver	2.832390e-03	4.012690e-08	2	8.755180e-03	2.707440e-07	2	1.796180e-03	9.688260e-06	1	false	smoothSolver	3.444510e-03	9.634360e-08	1	true	smoothSolver	3.455480e-03	6.068390e-07	1	true	DICPCG	6.610380e-03	3.075390e-04	18	true
0.0073        	smoothSolver	2.809020e-03	3.999540e-08	2	8.738900e-03	2.712070e-07	2	1.796680e-03	9.696060e-06	1	false	smoothSolver	3.398310e-03	9.549870e-08	1	true	smoothSolver	3.408240e-03	6.035430e-07	1	true	DICPCG	6.546460e-03	3.069420e-04	18	true
0.0074        	smoothSolver	2.785950e-03	9.955470e-06	1	8.724020e-03	2.715020e-07	2	1.797380e-03	9.704960e-06	1	false	smoothSolver	3.353350e-03	9.466950e-08	1	true	smoothSolver	3.362270e-03	6.026420e-07	1	true	DICPCG	6.664360e-03	3.077280e-04	18	true
0.0075        	smoothSolver	2.763680e-03	9.893240e-06	1	8.707590e-03	2.716380e-07	2	1.798110e-03	9.714660e-06	1	false	smoothSolver	3.309540e-03	9.385550e-08	1	true	smoothSolver	3.317560e-03	6.041900e-07	1	true	DICPCG	6.741080e-03	3.106430e-04	18	true
0.0076        	smoothSolver	2.741820e-03	9.830230e-06	1	8.693230e-03	2.716240e-07	2	1.798730e-03	9.723040e-06	1	false	smoothSolver	3.266820e-03	9.305640e-08	1	true	smoothSolver	3.274050e-03	6.082250e-07	1	true	DICPCG	6.879290e-03	3.247910e-04	18	true
0.0077        	smoothSolver	2.720580e-03	9.773020e-06	1	8.678180e-03	2.713550e-07	2	1.801120e-03	9.740030e-06	1	false	smoothSolver	3.225110e-03	9.226990e-08	1	true	smoothSolver	3.231660e-03	6.147880e-07	1	true	DICPCG	6.670380e-03	3.206650e-04	18	true
0.0078        	smoothSolver	2.700000e-03	9.719640e-06	1	8.658920e-03	2.710990e-07	2	1.801840e-03	9.750870e-06	1	false	smoothSolver	3.184330e-03	9.149360e-08	1	true	smoothSolver	3.190380e-03	6.239800e-07	1	true	DICPCG	6.722590e-03	3.307480e-04	18	true
0.0079        	smoothSolver	2.680190e-03	9.670710e-06	1	8.640040e-03	2.707490e-07	2	1.803550e-03	9.765530e-06	1	false	smoothSolver	3.144430e-03	9.072710e-08	1	true	smoothSolver	3.150160e-03	6.358770e-07	1	true	DICPCG	6.685210e-03	3.300960e-04	18	true
0.008         	smoothSolver	2.660860e-03	9.624750e-06	1	8.625340e-03	2.704050e-07	2	1.805200e-03	9.778410e-06	1	false	smoothSolver	3.105460e-03	8.997250e-08	1	true	smoothSolver	3.110960e-03	6.505500e-07	1	true	DICPCG	6.704500e-03	3.305550e-04	18	true
0.0081        	smoothSolver	2.641840e-03	9.581600e-06	1	8.613140e-03	2.700880e-07	2	1.807130e-03	9.792440e-06	1	false	smoothSolver	3.067460e-03	8.923280e-08	1	true	smoothSolver	3.072720e-03	6.680350e-07	1	true	DICPCG	6.735910e-03	3.341770e-04	18	true
0.0082        	smoothSolver	2.622970e-03	9.539540e-06	1	8.602990e-03	2.698980e-07	2	1.809100e-03	9.807510e-06	1	false	smoothSolver	3.030430e-03	8.850870e-08	1	true	smoothSolver	3.035410e-03	6.883370e-07	1	true	DICPCG	6.907650e-03	3.383330e-04	18	true
0.0083        	smoothSolver	2.604640e-03	9.500430e-06	1	8.589250e-03	2.699990e-07	2	1.810750e-03	9.822110e-06	1	false	smoothSolver	2.994330e-03	8.780050e-08	1	true	smoothSolver	2.999020e-03	7.114270e-07	1	true	DICPCG	7.036010e-03	3.482290e-04	18	true
0.0084        	smoothSolver	2.586650e-03	9.461070e-06	1	8.574120e-03	2.703630e-07	2	1.812910e-03	9.838630e-06	1	false	smoothSolver	2.959120e-03	8.710730e-08	1	true	smoothSolver	2.963540e-03	7.373310e-07	1	true	DICPCG	7.037900e-03	3.448490e-04	18	true
0.0085        	smoothSolver	2.569570e-03	9.425770e-06	1	8.559290e-03	2.710500e-07	2	1.814780e-03	9.854150e-06	1	false	smoothSolver	2.924780e-03	8.642900e-08	1	true	smoothSolver	2.928890e-03	7.660040e-07	1	true	DICPCG	7.020070e-03	3.467440e-04	18	true
0.0086        	smoothSolver	2.553130e-03	9.390680e-06	1	8.547270e-03	2.717420e-07	2	1.816870e-03	9.870700e-06	1	false	smoothSolver	2.891270e-03	8.576290e-08	1	true	smoothSolver	2.895030e-03	7.974010e-07	1	true	DICPCG	7.285450e-03	3.479070e-04	18	true
0.0087        	smoothSolver	2.537140e-03	9.356490e-06	1	8.535220e-03	2.724580e-07	2	1.819220e-03	9.889240e-06	1	false	smoothSolver	2.858560e-03	8.510850e-08	1	true	smoothSolver	2.861950e-03	8.314670e-07	1	true	DICPCG	7.107840e-03	3.499140e-04	18	true
0.0088        	smoothSolver	2.521980e-03	9.322480e-06	1	8.524840e-03	2.731890e-07	2	1.821930e-03	9.907940e-06	1	false	smoothSolver	2.826640e-03	8.446500e-08	1	true	smoothSolver	2.829660e-03	8.681480e-07	1	true	DICPCG	7.317760e-03	3.466140e-04	18	true
0.0089        	smoothSolver	2.507080e-03	9.289740e-06	1	8.503680e-03	2.737420e-07	2	1.824150e-03	9.924940e-06	1	false	smoothSolver	2.795470e-03	8.383250e-08	1	true	smoothSolver	2.798120e-03	9.073570e-07	1	true	DICPCG	7.444370e-03	3.461680e-04	18	true
0.009         	smoothSolver	2.492470e-03	9.258420e-06	1	8.483110e-03	2.742240e-07	2	1.826870e-03	9.943770e-06	1	false	smoothSolver	2.765020e-03	8.321100e-08	1	true	smoothSolver	2.767280e-03	9.489930e-07	1	true	DICPCG	7.685840e-03	3.532590e-04	18	true
0.0091        	smoothSolver	2.478280e-03	9.227980e-06	1	8.466770e-03	2.747210e-07	2	1.829790e-03	9.964220e-06	1	false	smoothSolver	2.735270e-03	8.260040e-08	1	true	smoothSolver	2.737120e-03	9.928630e-07	1	true	DICPCG	7.541790e-03	3.513460e-04	18	true
